"","EE--","L2--","L4--","Ad_female--","Ad_male--"
"WBGene00126255",7.16566319918836,6.67429543228585,7.20690397763055,7.0522874087742,6.59063835396914
"WBGene00126257",-3.04811967952493,-2.49833730150301,-3.04811967952493,-2.46214443944264,3.98761072630144
"WBGene00126259",6.82799851458691,5.01397197548556,9.16660139983545,6.59244315203197,6.75188126057938
"WBGene00126260",5.11237834431984,5.42891194043517,4.69297257525149,6.01154842781371,4.50261361790163
"WBGene00126261",3.71649357876998,4.8012110259554,4.39378067786734,3.75578910709825,3.8134613867593
"WBGene00126263",4.78883074561501,5.42137979975355,7.10106691689704,4.68282255667186,5.40695485794962
"WBGene00126265",3.10251873635743,4.06357938991034,3.19958937591716,1.27669285043699,-0.219573599103374
"WBGene00126266",-0.222176983671604,-0.438716097111974,-0.427092041567332,-1.72436916533884,-0.219573599103374
"WBGene00126267",3.58434772974469,3.11190216029799,3.25293104289262,2.74927762684115,1.83370978517911
"WBGene00126269",0.58649651730195,0.709367814628768,-0.899319782435759,-1.46113241050301,-0.364332613255586
"WBGene00126271",8.68643960187221,10.1016453283314,10.3189153133981,8.98627228001243,9.27396237686903
"WBGene00126274",3.16307290368094,4.98616162666284,3.63687799620317,0.202524634257674,2.44634085747939
"WBGene00126275",1.4803921479665,0.80508566668733,1.49567426607007,2.76221717048458,1.06259522810238
"WBGene00126277",-1.7131550402331,0.376958509968919,-1.33015270492182,-3.04811967952493,-1.81156529056744
"WBGene00126278",7.73643158191017,5.29930417036881,5.63438609230219,7.28190522204024,4.50782238757274
"WBGene00126279",7.77725840394189,6.73707649998089,6.78072826482051,7.65144749477121,7.79700465530199
"WBGene00126284",2.09186511892284,-0.142362892165029,1.59816466575577,1.27669285043699,4.30135114815007
"WBGene00126286",-0.00673795848649703,1.40302012867606,1.04172374559855,0.124504381991231,-0.913610486218929
"WBGene00126287",1.4803921479665,0.850663886802564,0.992390862310803,-1.04584201487585,0.247056834634923
"WBGene00126290",2.9127717597207,3.63908479613751,3.77456615968807,1.86170590384288,2.87501616414187
"WBGene00126291",10.4569474635676,7.55968560283265,9.77831662220273,5.27683502534808,5.47502240331606
"WBGene00126292",6.73132474298241,6.92856866756655,7.05900601884709,7.50180884083968,6.21254686237766
"WBGene00126293",1.00565228596143,0.246638152395159,0.124053754134889,1.04220083289678,0.747370236751547
"WBGene00126294",0.753338079652555,0.89484616937786,1.04172374559855,0.861604796701962,0.747370236751547
"WBGene00126295",4.83376143165397,-1.3172300824129,-1.33015270492182,-2.04660083695359,-1.15565024494844
"WBGene00126297",-0.386045134114831,0.103366190558923,-0.298732924303851,-1.72436916533884,-0.364332613255586
"WBGene00126298",8.92709738570202,7.73739660721092,7.89009952451687,7.25068292990384,6.13724231818171
"WBGene00126299",6.12134589551051,6.03614171189746,5.44109390701809,6.88491136182809,6.79512833721587
"WBGene00126300",5.96856123455545,5.9018593603062,5.12074320850792,6.08933733188977,5.44002828789935
"WBGene00126301",1.92704547653138,1.43329447038142,1.30680226942169,1.41421016145844,2.59078338069434
"WBGene00126302",6.69076536850887,6.14989602090617,6.85160410983212,6.51428947906897,7.27538013920771
"WBGene00126305",2.7146079528769,2.43095877791423,2.63484539796318,0.414072282813777,0.747370236751547
"WBGene00126306",3.53364789943019,3.13049914494513,4.09977803569304,4.06863667601124,2.85880129917308
"WBGene00126307",5.52951277153021,6.03367378522359,6.22486766745161,4.47453613299819,4.94033461508683
"WBGene00126308",2.86799926656108,0.709367814628768,0.0293978402013209,2.14465787175238,2.90690919657717
"WBGene00126310",3.05537455788092,2.36965986376625,2.42776852908493,1.86170590384288,6.30221534694145
"WBGene00126311",9.82270071329269,10.1125756355232,10.4312820894292,10.4664217443723,10.2030330874176
"WBGene00126313",0.180669990413233,0.176779957583922,-3.04811967952493,-2.04660083695359,-3.04811967952493
"WBGene00126314",2.36104664879339,1.86947850754407,1.30680226942169,4.58425771063473,3.79653555667227
"WBGene00126316",3.67030318093862,3.73334814070246,3.64488200883051,4.24951783924717,3.87924619944084
"WBGene00126319",5.06357642146941,5.30545503514812,5.35345106649462,3.4467358053883,4.33104038899161
"WBGene00126320",3.7265603294451,3.96340617678214,4.20638252074837,3.70977582781532,2.33352801151164
"WBGene00126321",9.12938417350901,8.70864684231725,7.85473598303305,8.80216872346078,7.90112578319854
"WBGene00126322",1.35621685391808,1.57581201686427,2.48239022685792,-0.723762203455793,0.747370236751547
"WBGene00126325",1.27623459696029,2.79966464940027,3.00188481563912,2.53981572230663,3.5959329168463
"WBGene00126326",6.43243156077813,5.92734327300806,5.82079996336359,6.25297415805749,7.00583707099124
"WBGene00126327",8.23482106796124,7.5690894363605,6.75044632677277,6.60057105430745,5.03717750553301
"WBGene00126328",-3.04811967952493,-1.79014682586246,-3.04811967952493,-3.04811967952493,8.83700708079973
"WBGene00126329",5.26003180828128,4.90747195238517,4.08220161931506,4.1643492812369,4.12953101087343
"WBGene00126331",3.57323407366854,3.76344854664865,4.37465582850471,3.76224425067022,3.83848352875159
"WBGene00126334",6.77502509840916,6.04719543408906,6.47768802903094,6.81289413520759,7.71380627310909
"WBGene00126340",-1.33264820947104,-0.142362892165029,0.124053754134889,-0.723762203455793,-3.04811967952493
"WBGene00126341",6.59373541118618,6.56745065814043,5.82960499795089,6.59967021204997,4.44946468615905
"WBGene00126347",7.18632512280594,7.32048186640735,6.79158417042017,7.25641020002535,6.19327798275204
"WBGene00126349",5.57757751212461,6.15331026564181,5.24178405513419,1.59865127714776,2.48910663494524
"WBGene00126351",-0.386045134114831,-2.10121688288049,-1.33015270492182,0.276541181753591,8.34416076745604
"WBGene00126352",1.10159678444367,-1.53439677933425,-0.899319782435759,-0.0454627534551656,-1.81156529056744
"WBGene00126355",6.25862163067553,6.68298327232956,6.02318313265252,6.45973122125001,6.78228978953327
"WBGene00126356",5.98437895000433,6.56915581461433,6.57619660144529,6.94359810992578,6.80256506545755
"WBGene00126358",0.495234018036667,1.17119328375985,-0.0719073051649126,0.124504381991231,0.94463604274553
"WBGene00126359",-1.94914790478483,0.758020413873868,-1.94723452618694,-2.04660083695359,-1.15565024494844
"WBGene00126360",2.4487930927195,3.48141048472076,3.42082166035536,4.86779315983683,4.90917995410557
"WBGene00126361",5.3127698185051,7.49388094450718,8.2496035107924,5.62024485527009,6.94761337116831
"WBGene00126362",0.120865368079766,-0.55277023222025,-0.0719073051649126,-1.46113241050301,-1.15565024494844
"WBGene00126364",1.76066694713586,0.552715803946435,-0.298732924303851,-0.238162005496707,1.58042883611613
"WBGene00126367",0.902869668099809,1.2751393671271,2.27111254682873,0.598529946027694,1.61944981670817
"WBGene00126371",6.39347169537125,7.855637286718,8.30810680392174,8.1354459089146,8.44739296080221
"WBGene00126372",3.67030318093862,6.34763732869378,7.30487330007798,5.75419122194981,6.35085138703395
"WBGene00126373",5.70523562050796,6.42876562657669,6.79158417042017,6.27119318254536,5.9394202134716
"WBGene00126375",-1.33264820947104,4.65793739588136,3.60441035488452,0.124504381991231,-0.364332613255586
"WBGene00126377",-1.94914790478483,-2.49833730150301,-3.04811967952493,-3.04811967952493,1.99076621444769
"WBGene00126378",3.36989246253814,4.2537086768133,3.15544891219427,3.22166356019524,2.72207137616521
"WBGene00126379",1.52721654129662,3.43727798781624,1.78359036593958,0.598529946027694,2.0490948586064
"WBGene00126382",4.74740803786751,1.24131603918294,-0.567996782473504,2.59871193888151,0.675128465808053
"WBGene00126383",4.24369894940345,3.97374234898843,3.89354836667948,5.04766243966009,3.99504829105224
"WBGene00126385",4.62089409259218,5.34977749577861,6.04148884650457,4.65186931808684,5.40695485794962
"WBGene00126386",1.30339102740482,3.7753150386096,2.58579551267808,-0.238162005496707,1.49907036495091
"WBGene00126392",4.47923615636055,6.45205560444144,7.41661787996491,6.56685947420008,7.32122022682124
"WBGene00126395",9.34647191117585,10.1809411063827,10.4535967854324,9.86583976207131,9.89313383120756
"WBGene00126397",-1.51039311405438,-1.3172300824129,-3.04811967952493,-3.04811967952493,5.49351960932356
"WBGene00126399",-1.7131550402331,-3.04811967952493,-3.04811967952493,-2.04660083695359,1.99076621444769
"WBGene00126403",4.9713439206588,3.89978399385895,3.44852279959569,4.95490456099367,2.30986686920632
"WBGene00126404",-2.58274775145643,-3.04811967952493,-3.04811967952493,-1.04584201487585,6.95811633800932
"WBGene00126405",6.75549285074382,5.97185197303384,5.93617568649915,3.66224651715644,4.67920562920737
"WBGene00126410",-2.23144093502044,-3.04811967952493,3.03880110081528,0.414072282813777,1.27300839420929
"WBGene00126411",-0.902096926249669,-1.79014682586246,-1.33015270492182,-2.46214443944264,-1.81156529056744
"WBGene00126412",7.00073718638285,6.97046179077353,6.62354461186575,6.0880532192639,5.67348180301223
"WBGene00126414",4.32545472189179,1.93442133216817,2.35156581815062,0.276541181753591,-1.15565024494844
"WBGene00126416",5.28408796697566,5.33782396345468,4.86728841110678,5.08161002994602,5.31486261335742
"WBGene00126420",1.81828491033945,1.7055079806746,0.833383415882601,0.598529946027694,1.76576501022741
"WBGene00126421",7.54279102762722,6.46126733128308,6.24211789679774,7.80822432428979,6.64601885511573
"WBGene00126422",0.830040327346531,0.758020413873868,1.04172374559855,3.06339690939275,2.51002334151806
"WBGene00126424",4.67647810811868,3.45213932902971,2.80164677257372,4.05292635315802,2.99856437765251
"WBGene00126426",6.42395020606904,6.05329999174918,5.98112574684142,4.32122024123445,5.40416420702581
"WBGene00126427",5.05161415259633,0.103366190558923,2.89855765478308,0.9089170347355,-0.219573599103374
"WBGene00126428",-3.04811967952493,-3.04811967952493,-3.04811967952493,-3.04811967952493,3.26781513794871
"WBGene00126429",-0.783063172457701,-0.961657211059676,-3.04811967952493,-0.0454627534551656,3.31612098678887
"WBGene00126431",4.87733497524881,6.37030841623227,6.54552786350178,6.28694825083262,6.79938258906882
"WBGene00126432",5.07937336960857,5.49678096336571,5.76129872363512,6.25869235757396,5.86018298022489
"WBGene00126433",4.32545472189179,4.4178938175507,4.36499748385521,2.89738159741398,3.74453296691021
"WBGene00126434",-1.7131550402331,-2.10121688288049,-3.04811967952493,-1.46113241050301,3.4628000660153
"WBGene00126438",6.15154811594915,6.42406217121703,6.69274017544246,6.37170949858796,6.27650557837887
"WBGene00126440",-1.7131550402331,-2.10121688288049,-1.33015270492182,-3.04811967952493,3.98761072630144
"WBGene00126442",1.72093550522087,0.103366190558923,0.888356296019302,-2.04660083695359,-1.81156529056744
"WBGene00126447",6.65365641490741,6.33566597690411,6.31540952268852,6.21229929526267,6.52792848385038
"WBGene00126448",2.1378503836556,5.96279998906676,5.14634138392326,3.90908825963565,4.52847141907893
"WBGene00126449",0.937950485164058,0.937715487055697,1.49567426607007,1.50937619481596,1.22321164028264
"WBGene00126450",5.9482732386619,5.70653556553692,6.06255602153226,5.4225133908464,3.01328970830165
"WBGene00126451",3.49883030923425,2.91142241829484,2.37099715031709,3.26776121344226,3.33968061063846
"WBGene00126452",4.54896943130514,5.12941918304496,4.39852253776843,2.68277963727675,1.96069303105855
"WBGene00126453",7.5848998323527,7.12625633432947,7.25672008142089,5.25411479840576,6.04530595815937
"WBGene00126454",2.75451164346848,3.01514187340402,1.78359036593958,1.41421016145844,2.62952901545988
"WBGene00126455",4.29533661471146,5.232009524517,5.8012376230667,5.63790361264524,6.13387733037216
"WBGene00126456",-3.04811967952493,-3.04811967952493,-3.04811967952493,1.34708940024894,10.4844070964518
"WBGene00126458",-1.0318423226833,-1.1285167572912,-0.427092041567332,-1.23859547153924,-1.81156529056744
"WBGene00126462",-1.0318423226833,-2.10121688288049,-1.33015270492182,2.25862037226178,11.567880342227
"WBGene00126465",-1.1744195691916,-2.10121688288049,-1.09871316264367,-0.460626662129921,7.23197529302499
"WBGene00126466",4.13829999364714,4.87475364431613,4.91770840586143,5.1861274961359,5.11091246283359
"WBGene00126467",-3.04811967952493,-3.04811967952493,-3.04811967952493,-3.04811967952493,5.90627462127393
"WBGene00126468",3.56203413959729,3.25436931767191,3.62073550855759,4.14472019376427,3.62498641322065
"WBGene00126469",6.80561816335518,4.67387345269512,4.4126553150919,3.92643579554113,6.25343364433874
"WBGene00126470",3.97478327965463,1.68048480516967,1.86806998977831,2.16428780144426,2.87501616414187
"WBGene00126473",4.16445497335652,3.22870640397912,2.96399903905132,2.80035371226317,2.61028626533465
"WBGene00126475",-0.783063172457701,-0.676621097530429,-1.60594915759156,-2.04660083695359,-0.525253368873397
"WBGene00126478",6.29205204128467,5.54089510795322,4.5680545917717,5.4407372570078,4.25253971563064
"WBGene00126479",4.54328534783134,4.2409284042681,3.93330423290963,6.32668847466531,4.45486855988538
"WBGene00126481",8.01142276465944,6.73023422663275,6.75229980110076,5.14719885385032,5.95093918812241
"WBGene00126482",6.01036241759163,5.08004369759298,5.59980435665478,7.1071985854839,4.92873031522505
"WBGene00126484",5.11812517224882,4.61895694423021,3.91356323785569,5.12483087880704,3.9266881606902
"WBGene00126485",-1.33264820947104,0.103366190558923,-0.899319782435759,-2.46214443944264,-1.81156529056744
"WBGene00126486",-1.7131550402331,-0.438716097111974,-1.33015270492182,-2.04660083695359,0.518793732767548
"WBGene00126490",5.82485500308115,5.539156199824,5.53237120182212,6.33103723338225,4.55890117569966
"WBGene00126493",5.28579101189862,5.97442785653826,5.96203266528663,6.13233070810838,6.86275203427576
"WBGene00126494",6.33873915311148,5.64965178966409,5.38962602734397,5.97727838881548,4.22750039933307
"WBGene00126497",5.4252077637912,6.41460900658994,6.44711764072021,5.74444319924315,6.56588053402966
"WBGene00126498",5.622745531275,4.89392938292659,5.21783822413892,6.29476173077287,4.98210255487034
"WBGene00126499",6.82448777481124,8.41663071195034,8.74318543083385,9.82787939441345,9.6238030062353
"WBGene00126500",5.41901345051511,5.21031953527269,5.75945678187583,5.29252893499576,5.42633971528489
"WBGene00126501",8.4477482856255,8.03043829918237,7.35085956607599,6.93790698604895,6.50075522535275
"WBGene00126502",7.81489896903891,7.65268361627902,8.11635011050725,3.20280401466321,3.49463147028223
"WBGene00126505",-0.222176983671604,-0.81211118016719,-1.94723452618694,-2.04660083695359,6.27038905002099
"WBGene00126507",3.42037968394235,3.85015568166619,3.74508431368095,4.65186931808684,4.92873031522505
"WBGene00126509",-1.7131550402331,-1.53439677933425,-1.60594915759156,-1.04584201487585,5.69190508496136
"WBGene00126510",2.50835457968466,2.79966464940027,2.84397953953415,1.93210004618329,2.0490948586064
"WBGene00126511",1.65920821030469,1.01981200125795,-0.180866907761062,0.999126704095478,2.57101323174962
"WBGene00126514",5.77601111615497,4.61895694423021,4.05242319790281,5.56777715870095,4.63704247075448
"WBGene00126516",2.67356908855034,6.34664350143964,4.56383922584433,4.62732688305055,4.81986433921321
"WBGene00126518",1.76066694713586,4.38729109824308,3.21041665547594,0.655122807919424,3.39694950110552
