"","EE--","L4--","YA_female--","YA_male--"
"WBGene00145969",3.48936725381277,3.32378163644138,2.09599294614668,2.12157475742243
"WBGene00145970",-0.537630661517638,1.45298626462868,3.39507224697608,4.29187444095364
"WBGene00145973",8.51694295233313,6.99583793385957,7.93138563864348,7.22772056346342
"WBGene00145974",1.96194692024757,3.63478761174758,2.0416303102268,2.50905074439116
"WBGene00145975",0.404843623117553,4.35066702023771,2.14838129544556,3.14755745584523
"WBGene00145976",7.0023170829565,6.29607162789099,5.97385148017482,6.8850252999348
"WBGene00145978",-0.185384653897447,3.27747104201685,3.93196712112574,4.30971850221413
"WBGene00145979",-2.23366206186324,3.77728735262866,4.51921173850823,4.14057177917929
"WBGene00145980",-2.23366206186324,-1.7150457346066,2.01366101042996,-3.54608476198388
"WBGene00145981",3.87692180787747,3.98884319521322,3.30563167599761,3.45070119114506
"WBGene00145982",-2.23366206186324,4.72180717719001,4.64760652182857,4.79463256214766
"WBGene00145983",-3.54608476198388,-1.83515491663461,-2.03677803440828,-0.091071829279391
"WBGene00145984",0.0540504609722164,1.13910851926791,1.66380820145276,0.739979884216343
"WBGene00145985",5.02116233761645,2.5001697648963,2.01366101042996,2.65578541630789
"WBGene00145986",4.98545717675743,5.98299696220503,5.41859591640152,5.55122599098311
"WBGene00145987",5.70133312161269,4.53002052244712,5.64286001772049,5.13706621525324
"WBGene00145988",4.33972586201124,-1.83515491663461,3.6794787473749,-0.802987069801062
"WBGene00145989",7.3112021513077,3.59467183992097,3.71465037505867,2.65578541630789
"WBGene00145990",0.369821783241311,4.57047179036952,5.4318662470457,5.31546018915134
"WBGene00145993",6.59460908166005,9.17597540381798,6.25339903229588,6.19892902124984
"WBGene00145995",6.0719614446149,4.78556045329974,5.32496790933215,4.42061689244785
"WBGene00145996",3.16099661207062,0.672797968571323,0.0485106703188786,0.383484532783755
"WBGene00145997",7.13142563671969,5.06682421769413,5.90319747953946,4.39577112097128
"WBGene00145998",-3.54608476198388,0.896704337959304,-1.3154316104791,4.9392020597807
"WBGene00146001",-0.0847942863762877,2.09444729305341,2.1989337471689,2.23797684842885
"WBGene00146004",4.69665610453881,2.48770679352476,2.17387893154757,1.85613290175401
"WBGene00146005",4.28202847915296,3.5593761167978,3.40587228771348,3.20589353385246
"WBGene00146006",-3.54608476198388,-1.31502383206748,-3.54608476198388,1.95014557068241
"WBGene00146008",8.18266623284166,6.33442211713293,7.06347444441476,5.79240580137948
"WBGene00146009",0.139705212587356,-2.27043791016521,-3.54608476198388,-2.26883444669534
"WBGene00146010",-1.09963063193276,3.44799184996275,1.73405527556049,2.47782395682098
"WBGene00146011",-3.54608476198388,7.28676810034062,5.30202576323964,2.53961593056752
"WBGene00146013",5.01267334312742,3.37204620755977,4.01190198743666,2.53961593056752
"WBGene00146014",1.63323063365172,-3.18519835385874,-3.54608476198388,-3.54608476198388
"WBGene00146015",6.7036659565707,6.70624076455424,7.54778440260584,6.25756394012713
"WBGene00146017",0.0540504609722164,-0.0565766502635032,-2.03677803440828,-3.54608476198388
"WBGene00146018",8.07228680500411,6.64372191399878,7.03679826992036,7.01850591880637
"WBGene00146019",8.41675235577196,8.59756797233775,1.38690773151867,2.78896405713933
"WBGene00146020",1.42722537438204,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00146022",-2.74551301103543,0.0825241033776002,-1.63148268242365,-0.524813084880452
"WBGene00146023",1.66246670880488,6.43967345576499,6.06354520469658,5.83923015149178
"WBGene00146024",-2.23366206186324,0.484921592357315,5.13357534257829,0.84160322329688
"WBGene00146025",-0.238438348224218,2.04426690902101,1.5899648315578,1.80672470623713
"WBGene00146027",2.64282554341661,1.04016296739932,0.253740768397452,0.0850342576256874
"WBGene00146028",2.47170466221387,3.20318815053533,3.44828166993997,2.56954696936192
"WBGene00146031",1.06073793914095,5.06157811858614,3.45869204756302,4.44504200979316
"WBGene00146033",-3.09096601514301,-0.57870353137251,-3.54608476198388,2.5988696406036
"WBGene00146034",3.89242826519098,4.17525137037082,4.56329189836686,3.71453319985613
"WBGene00146035",5.17616758888654,4.24170140448496,4.12079368937013,4.1001298555721
"WBGene00146037",-0.752328225542806,-1.31502383206748,-3.54608476198388,-1.60215157093195
"WBGene00146038",3.14036394343605,1.49094796466952,-0.477942226203429,0.383484532783755
"WBGene00146039",4.6518035149225,5.46592859050494,4.32235658631232,4.66200092833393
"WBGene00146040",2.67904036499118,-3.54608476198388,-2.03677803440828,-3.54608476198388
"WBGene00146042",5.70572837971058,4.705755046768,5.85868919814711,5.63145667285012
"WBGene00146043",4.1896560816724,-2.89676418778045,-0.646220374228106,-0.802987069801062
"WBGene00146044",-3.54608476198388,-0.527207201543285,-3.54608476198388,2.65578541630789
"WBGene00146045",4.61301886463325,0.716178515550765,2.99828632057261,5.76032337055944
"WBGene00146046",6.1820494200245,5.41006025946337,5.86652906730689,5.82998607184721
"WBGene00146048",4.33972586201124,1.29028503662224,3.02655236435979,1.85613290175401
"WBGene00146049",10.3176102848184,8.49223088848418,9.00956444083916,8.39496923993926
"WBGene00146050",2.19988342890844,0.484921592357315,-2.03677803440828,-1.60215157093195
"WBGene00146051",-2.74551301103543,-2.89676418778045,-3.54608476198388,0.630652075582563
"WBGene00146052",3.26948537547464,4.08918660753017,3.6794787473749,3.78000106136675
"WBGene00146053",1.99679739405908,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00146054",2.36903697592724,-1.23022710159329,-3.54608476198388,-3.54608476198388
"WBGene00146055",2.76241772487663,-3.54608476198388,-0.836750827762618,-3.54608476198388
"WBGene00146056",1.42722537438204,2.55495796763259,2.58839194462151,4.15050757303547
"WBGene00146057",6.53064455037938,7.84971851688973,8.12641819818674,7.80574355759534
"WBGene00146059",4.52423291365371,3.42202696274538,4.83107548333339,3.28017769803161
"WBGene00146060",3.43110161020126,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00146061",-3.54608476198388,-2.11030249450788,-3.54608476198388,0.5123550439103
"WBGene00146062",2.67904036499118,-2.45059320537259,-3.54608476198388,-1.60215157093195
"WBGene00146063",3.06025183245012,5.0243113688252,5.7964410169115,4.98434244012804
"WBGene00146064",-1.09963063193276,-0.632106256581045,-1.3154316104791,0.630652075582563
"WBGene00146066",3.80991097450928,3.49856041533894,4.48905848829331,4.11034711428705
"WBGene00146067",-0.410417188411214,4.59100833574911,-0.190834393020353,4.31855844503643
"WBGene00146068",7.93882310038716,3.98663053499454,7.50070383319396,5.9400547990382
"WBGene00146069",6.07128034855596,-1.40511758847241,2.64418541566168,-3.54608476198388
"WBGene00146070",6.07672013495446,3.68204606262249,2.46988233421662,2.2747800709516
"WBGene00146072",2.39539694136263,4.7138034373453,3.30563167599761,4.05852147882098
"WBGene00146073",-3.54608476198388,0.581915920021583,1.09820516517542,0.383484532783755
"WBGene00146074",1.70523909708756,-2.45059320537259,-1.05632856271583,-0.524813084880452
"WBGene00146076",1.01613530463658,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146077",3.69788537704398,5.23843342671084,3.75744237844427,4.7819048218547
"WBGene00146078",5.04077787294601,-3.54608476198388,-2.03677803440828,-0.802987069801062
"WBGene00146080",-3.54608476198388,1.76328055601255,-2.03677803440828,4.36196347971166
"WBGene00146082",2.26804135185079,-3.54608476198388,0.0485106703188786,-3.54608476198388
"WBGene00146084",-2.23366206186324,3.27747104201685,3.71465037505867,3.55910634495692
"WBGene00146085",2.68617550477723,-1.96617918122638,-3.54608476198388,-2.26883444669534
"WBGene00146086",-3.54608476198388,-0.382906267170511,-0.836750827762618,0.383484532783755
"WBGene00146087",2.66466333990388,0.484921592357315,0.0485106703188786,1.80672470623713
"WBGene00146089",8.30835875719123,6.91437070461749,5.5338509937865,8.90309700355047
"WBGene00146092",1.88961392067191,1.33271262038016,-0.477942226203429,0.630652075582563
"WBGene00146093",5.1672714196626,3.32027158551052,4.06055637010663,4.33607747445917
"WBGene00146094",0.568232954543466,6.57837061705722,6.36829162910511,6.99939171339231
"WBGene00146095",-2.23366206186324,3.5800700845927,0.593105470276558,-3.54608476198388
"WBGene00146096",-0.238438348224218,4.39971893198878,4.11422351967142,4.1001298555721
"WBGene00146097",-3.54608476198388,-2.27043791016521,-3.54608476198388,1.90390488820085
"WBGene00146100",6.12412007165333,3.78749180139564,2.40676500468572,2.0805890973828
"WBGene00146101",-3.54608476198388,-1.15013896097749,-3.54608476198388,0.84160322329688
"WBGene00146102",-1.55797632334384,-2.11030249450788,-3.54608476198388,0.0850342576256874
"WBGene00146103",8.31167855202038,4.688161291548,6.09057278389595,6.27583475129874
"WBGene00146104",3.38799378643463,4.8660046964822,6.40777958651439,5.41773045095385
"WBGene00146106",2.90989303136534,0.147348337401656,-2.03677803440828,1.26392385314947
"WBGene00146107",3.7835413549528,3.92556869600164,5.0080689715124,3.81790162608306
"WBGene00146108",0.333928581649195,2.47513521975114,2.24777463100325,1.5305860827778
"WBGene00146110",7.15250763100388,6.44411498276265,7.37305807084268,7.61351409410024
"WBGene00146111",0.922567060814096,-3.54608476198388,-3.54608476198388,-1.60215157093195
"WBGene00146113",1.16656072212246,4.39305149431404,4.98664681463776,4.30971850221413
"WBGene00146114",6.61858250529322,1.78381478795759,5.52397088637739,2.93407501237807
"WBGene00146115",5.42141941191964,4.10559226742487,4.52912438023428,4.28286895750723
"WBGene00146116",-3.54608476198388,-0.805309609998938,-2.03677803440828,3.58863982567338
"WBGene00146118",-2.74551301103543,2.39063595683069,2.09599294614668,0.936536860164759
"WBGene00146119",0.404843623117553,-2.11030249450788,-2.03677803440828,-1.60215157093195
"WBGene00146121",-3.54608476198388,3.96431525896651,2.71537113096581,5.45428693664639
"WBGene00146124",-1.85661838170394,1.58755121507345,-3.54608476198388,4.37896632771944
"WBGene00146125",-3.54608476198388,3.0923149173518,-2.6024514053579,4.55385756125369
"WBGene00146126",-2.74551301103543,-0.337844386744363,-3.54608476198388,-1.60215157093195
"WBGene00146127",1.01613530463658,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146128",5.71535107015378,0.694651287690185,-0.0662040842200632,-3.54608476198388
"WBGene00146130",9.39032619421821,4.85027069407759,8.14627815747358,5.2336998256957
"WBGene00146131",6.75927390162038,-3.54608476198388,-2.03677803440828,-3.54608476198388
"WBGene00146132",-0.134212953198643,-2.11030249450788,-3.54608476198388,-1.60215157093195
"WBGene00146133",6.0513873782536,3.58884886017091,4.17861638207536,4.01567735819985
"WBGene00146134",1.71921932758722,2.97220623277614,2.92509903116749,2.16142814476118
"WBGene00146136",7.14313985996697,3.36524934089014,4.24627923360022,3.40162651431039
"WBGene00146138",1.54179011064241,3.14881636829278,-1.3154316104791,-0.802987069801062
"WBGene00146139",-0.831633805639175,5.78777432883251,3.46902784255467,4.30971850221413
"WBGene00146140",1.10400288305571,-1.60417207756656,-1.3154316104791,-1.60215157093195
"WBGene00146143",0.505079950241799,3.73573208859291,0.253740768397452,7.45618371304422
"WBGene00146144",-2.46700577773185,0.819244795076535,-3.54608476198388,5.38864307002636
"WBGene00146145",-3.54608476198388,0.380933158699123,-2.6024514053579,4.37896632771944
"WBGene00146146",1.12515833446543,2.83627573771432,3.01248856676777,1.4683976564225
"WBGene00146147",1.80036986887705,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00146149",3.59170210172534,4.52697852458274,3.72331091919743,4.08983972115918
"WBGene00146150",1.91413009111289,9.0469342734736,7.75520338230614,7.66554203038622
"WBGene00146151",4.48180930518116,2.57276789023693,4.45306418590922,1.33535063333514
"WBGene00146153",-0.605707219762652,2.47513521975114,-0.327257970362851,1.70252260698929
"WBGene00146154",-1.85661838170394,-2.27043791016521,-3.54608476198388,-0.291703129392371
"WBGene00146155",2.06407008934191,0.737389240994443,0.433378779355766,1.4683976564225
"WBGene00146156",-3.54608476198388,-0.93352833222328,-3.54608476198388,1.59020424316351
"WBGene00146157",-1.00465831900213,0.628072461192419,-1.3154316104791,-0.291703129392371
"WBGene00146159",0.714986110331936,0.0825241033776002,-0.836750827762618,-1.14792665558904
"WBGene00146160",-3.54608476198388,0.672797968571323,-2.03677803440828,5.57724113129311
"WBGene00146162",3.7223861089397,3.71182028190557,2.5499603298194,2.65578541630789
"WBGene00146163",0.297119549714765,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146164",1.8264364293913,4.705755046768,2.87933553984565,3.93749506767894
"WBGene00146165",2.29629416827008,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146166",-1.55797632334384,0.209384660900367,-2.6024514053579,0.0850342576256874
"WBGene00146168",-1.3106774049803,0.209384660900367,0.0485106703188786,-0.802987069801062
"WBGene00146169",-3.54608476198388,3.7566593347208,2.58839194462151,3.57394865666157
"WBGene00146170",7.71968465400578,3.7566593347208,5.53631048443788,3.67377729908458
"WBGene00146172",8.55580636901987,5.70406019743366,6.55087907572787,6.34236058948223
"WBGene00146173",-0.752328225542806,3.48921283943683,0.867648292098241,2.12157475742243
"WBGene00146174",1.26514896129595,7.66506258984848,7.60923362899171,6.16991468331114
"WBGene00146175",5.67198366377294,2.90818131037473,4.25227590482504,3.49816131509187
"WBGene00146176",2.98703035994816,2.56685564483217,0.803753715457282,1.7555642329147
"WBGene00146177",-2.03285772412421,-0.867995018672264,-3.54608476198388,0.241963222737029
"WBGene00146178",5.1799635037561,4.18686237311909,4.88610439952245,3.99376852168436
"WBGene00146179",-0.185384653897447,1.81407831912044,0.867648292098241,2.0805890973828
"WBGene00146180",-3.54608476198388,-0.93352833222328,-3.54608476198388,0.630652075582563
"WBGene00146181",-1.20129829351795,0.0825241033776002,0.666792295331969,1.59020424316351
"WBGene00146182",-0.605707219762652,9.63493493208078,9.22135768620463,7.25560627908705
"WBGene00146184",4.68779644873979,4.91220261212847,3.45869204756302,4.32734455186338
"WBGene00146185",7.63141610837566,10.0866494348738,11.1451918801303,9.88986794036584
"WBGene00146186",-1.55797632334384,-1.83515491663461,-1.05632856271583,0.5123550439103
"WBGene00146187",-0.472622205691574,-1.50121450821492,-2.03677803440828,-1.60215157093195
"WBGene00146189",-0.915553730210587,1.97452358576774,0.433378779355766,1.02560740496015
"WBGene00146190",2.37787725385776,4.29453203050267,2.86375266654645,3.22482622431622
"WBGene00146191",-0.472622205691574,3.295459162889,2.42811240697981,2.50905074439116
"WBGene00146192",7.25892376738304,4.53910821908273,5.99188353226349,4.41238242040451
"WBGene00146193",0.568232954543466,1.3739280333271,-0.836750827762618,2.2747800709516
"WBGene00146196",1.78715782085839,2.41057966995444,2.5104768602301,3.14755745584523
"WBGene00146197",-2.23366206186324,0.115300281031813,0.253740768397452,0.383484532783755
"WBGene00146198",-2.74551301103543,-0.210534318051547,0.867648292098241,1.33535063333514
"WBGene00146199",2.42981068843559,5.40426967924002,-2.03677803440828,0.0850342576256874
"WBGene00146201",-3.54608476198388,-3.54608476198388,-3.54608476198388,1.18877574527002
"WBGene00146203",-0.752328225542806,-0.632106256581045,0.154772013745717,-1.14792665558904
"WBGene00146204",4.39520422657223,4.94219930820601,6.05327788007878,4.26468757557468
"WBGene00146205",-0.677155888262022,1.49094796466952,-0.477942226203429,0.0850342576256874
"WBGene00146206",1.08253258893045,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146207",-2.46700577773185,6.07646988946802,5.0602727210677,5.95146627479319
"WBGene00146209",7.75531547449544,4.32462546514149,4.62004554697281,5.66995860483475
"WBGene00146210",4.30306633705472,5.73404775423539,6.06183905022202,6.22502243856136
"WBGene00146211",8.02277080676141,-2.11030249450788,-0.477942226203429,-1.60215157093195
"WBGene00146212",6.98216786665976,4.15174520690443,4.75286884347949,3.63183649635349
"WBGene00146213",4.83949803519061,-3.54608476198388,0.987527493247188,-3.54608476198388
"WBGene00146214",-0.537630661517638,1.09048383525364,-0.477942226203429,-0.291703129392371
"WBGene00146217",0.796368515308942,1.88231810217894,2.44914853437819,2.16142814476118
"WBGene00146218",1.08253258893045,-1.07426388820421,0.253740768397452,-0.291703129392371
"WBGene00146219",7.36637944101099,3.77472492261112,5.5751025716259,4.61254090124119
"WBGene00146220",-1.85661838170394,4.11169660995127,2.60723053348569,3.49816131509187
"WBGene00146221",5.24542849877152,4.55562176097879,3.71465037505867,3.61758083333225
"WBGene00146222",-1.55797632334384,0.628072461192419,-3.54608476198388,0.383484532783755
"WBGene00146223",-1.85661838170394,2.15086690436976,1.20099372608245,1.26392385314947
"WBGene00146224",3.02691843705359,-3.54608476198388,0.736897689586755,-1.60215157093195
"WBGene00146225",-0.915553730210587,0.297707227796028,-2.6024514053579,-1.60215157093195
"WBGene00146228",-3.54608476198388,1.6780898506548,-3.54608476198388,5.05481050066692
"WBGene00146230",7.19283031742873,6.27446805371764,7.56354454381936,5.71082101055271
"WBGene00146233",5.76673769704426,6.12002016863604,6.46827974696019,6.7672777392269
"WBGene00146235",-3.54608476198388,3.41216837525886,0.736897689586755,2.50905074439116
"WBGene00146237",-3.54608476198388,4.22302592618266,3.99053709331297,4.17017620495024
"WBGene00146240",-1.55797632334384,1.21667605025525,-3.54608476198388,4.91025483339047
"WBGene00146243",6.78774607150934,5.40261094985344,3.41659207952672,3.0447613881988
"WBGene00146244",-0.605707219762652,5.9356083388501,2.95482094241104,3.41817091525068
"WBGene00146247",-1.85661838170394,-0.0565766502635032,-2.03677803440828,-0.291703129392371
"WBGene00146250",1.08253258893045,3.83007306836596,-0.190834393020353,3.90264632992435
"WBGene00146251",-1.20129829351795,2.0611883792408,1.20099372608245,2.56954696936192
"WBGene00146252",4.95180921616785,3.74099242794754,4.17861638207536,3.06591492058042
"WBGene00146253",6.28491680496444,4.51474598237259,4.42679280461034,3.28017769803161
"WBGene00146254",1.93823660233577,-1.15013896097749,-2.6024514053579,-2.26883444669534
"WBGene00146256",1.50997502058213,-2.89676418778045,-0.477942226203429,-0.802987069801062
"WBGene00146257",-1.55797632334384,3.18013640962387,-1.3154316104791,-0.802987069801062
"WBGene00146258",5.42355563667526,3.80768668476825,2.60723053348569,2.37987110144371
"WBGene00146259",-2.74551301103543,-1.31502383206748,0.736897689586755,0.5123550439103
"WBGene00146260",-3.54608476198388,1.12308169803475,-3.54608476198388,4.93345889347193
"WBGene00146262",7.94441300142273,8.983716233554,10.55215226962,10.13725777477
"WBGene00146263",-3.54608476198388,-2.27043791016521,-2.03677803440828,0.241963222737029
"WBGene00146264",-2.74551301103543,1.6780898506548,2.06906766994163,3.26196215296952
"WBGene00146265",6.22677432333234,4.46951274112637,4.69680683234339,3.58863982567338
"WBGene00146266",2.81544051860835,4.93418443261104,2.96945538747441,4.25551023319195
"WBGene00146267",-1.00465831900213,1.84372003134314,1.76793643815376,2.03840494068037
"WBGene00146268",-1.69958363851393,-1.83515491663461,-3.54608476198388,-0.291703129392371
"WBGene00146270",4.39955168610055,3.80517772986089,3.75744237844427,2.93407501237807
"WBGene00146271",1.24596292849819,2.32909525690624,1.34262670889231,1.7555642329147
"WBGene00146272",8.69594462041778,2.56091907097974,6.37242707570659,2.95690208841956
"WBGene00146273",0.333928581649195,1.42711191841817,0.0485106703188786,0.936536860164759
"WBGene00146275",3.88314440513599,3.6765659252061,4.25824775357257,3.31593300525295
"WBGene00146276",-0.134212953198643,1.40076503506788,0.0485106703188786,1.02560740496015
"WBGene00146278",7.06147235129447,4.26744747351519,4.76130363372174,4.17991087104064
"WBGene00146279",8.69726954153586,3.32378163644138,6.87521767074555,3.86693492944086
"WBGene00146280",-3.54608476198388,0.209384660900367,-3.54608476198388,-0.291703129392371
"WBGene00146281",2.80236639164329,-2.45059320537259,-3.54608476198388,-3.54608476198388
"WBGene00146282",4.64266320285491,-0.632106256581045,-3.54608476198388,-3.54608476198388
"WBGene00146283",3.86124687066817,6.3422309969797,4.15320307710748,5.34171541243561
"WBGene00146284",4.1896560816724,3.7224967099144,1.83340125557803,2.20021014171625
"WBGene00146285",-1.69958363851393,2.64750035656385,1.09820516517542,2.83897377710228
"WBGene00146286",4.03617283875972,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146289",3.09283242224723,6.30896872919933,6.97286858747542,5.99898258718043
"WBGene00146291",8.15946232597759,5.55821781726414,6.24139005176099,5.438153858138
"WBGene00146292",6.25163648524296,2.31505558010354,3.31711971762432,0.936536860164759
"WBGene00146293",6.18268019016957,3.43506781841019,3.57808729741614,3.35082355275572
"WBGene00146298",-2.74551301103543,4.02810152955843,4.91663206448051,5.03349230783884
"WBGene00146300",8.48801784667181,5.8004267524685,6.71835808310881,5.68712547717477
"WBGene00146301",1.69112206643513,3.29903002881571,2.09599294614668,3.02329307064434
"WBGene00146303",0.686805472269527,4.42771672695499,3.68835236664214,4.68268979263944
"WBGene00146304",-3.54608476198388,2.11889778566024,-0.836750827762618,6.1650217186054
"WBGene00146306",3.65489112286305,4.20219976287839,4.55361204086647,3.36795741874108
"WBGene00146307",6.10561267902506,5.19884096447694,5.41859591640152,4.75610744601385
"WBGene00146308",-2.23366206186324,-2.11030249450788,-3.54608476198388,-0.291703129392371
"WBGene00146310",3.59549671083196,2.71855154623732,2.49032237351484,1.80672470623713
"WBGene00146311",3.5015523817547,5.84690898167612,1.47158980072098,1.70252260698929
"WBGene00146313",6.11092477626767,5.03719727699174,6.56419729042984,6.07398608064416
"WBGene00146317",3.10353114013555,4.38970618463644,4.43208549230574,4.50822348564711
"WBGene00146319",-1.42903450974358,4.08918660753017,2.98394287278428,4.60533470236813
"WBGene00146320",-2.74551301103543,-0.251735239087218,-2.03677803440828,-3.54608476198388
"WBGene00146321",-1.3106774049803,-0.527207201543285,0.253740768397452,0.0850342576256874
"WBGene00146322",-0.134212953198643,2.92214215257735,0.987527493247188,0.383484532783755
"WBGene00146324",7.00338860440107,6.04491728508786,6.43703115381719,6.03964730395581
"WBGene00146325",-2.23366206186324,7.65534453508064,7.90593466172077,6.41216131965756
"WBGene00146326",2.138784645457,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146327",7.24841763160951,7.1125518825876,6.47470554101505,6.95188909825567
"WBGene00146328",8.63675494049137,3.53535658847291,6.63704749554679,4.32734455186338
"WBGene00146329",-0.677155888262022,2.44321849407511,2.31806905909677,1.7555642329147
"WBGene00146330",2.20981964610892,-2.45059320537259,-3.54608476198388,-3.54608476198388
"WBGene00146332",0.404843623117553,4.79064252488104,3.77421000023362,4.58349758752776
"WBGene00146333",-2.74551301103543,0.915436407890649,7.68544954123697,2.0805890973828
"WBGene00146334",1.98527385752042,2.61921336079215,2.87933553984565,2.34568432949781
"WBGene00146335",1.37519709151865,1.58755121507345,-0.477942226203429,1.10949713247354
"WBGene00146336",-2.74551301103543,-0.382906267170511,-2.03677803440828,3.97152183938508
"WBGene00146339",1.12515833446543,6.80999443323072,7.6964874622336,6.76889112703645
"WBGene00146340",-3.54608476198388,4.86480046201967,3.94683403735734,10.9686114242739
"WBGene00146341",3.73620195067828,5.42320924130438,3.73191978389381,4.30971850221413
"WBGene00146342",-3.54608476198388,-3.18519835385874,-2.03677803440828,1.95014557068241
"WBGene00146343",5.70660582676113,4.41789707599098,3.99769393710225,3.63183649635349
"WBGene00146345",5.60391488233884,3.62058825895996,1.47158980072098,2.83897377710228
"WBGene00146347",3.86753729732217,3.18786132078854,2.22356086114442,1.02560740496015
"WBGene00146351",3.11415110229739,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146353",7.35130965007774,3.90228082899513,4.30515297354675,3.61758083333225
"WBGene00146354",2.52042260868068,4.11777523252414,3.95421043626305,3.8908404772399
"WBGene00146355",-0.831633805639175,3.41874824657738,-1.05632856271583,2.97937360112312
"WBGene00146356",0.180698077689883,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00146357",-1.69958363851393,-1.40511758847241,-3.54608476198388,2.23797684842885
"WBGene00146358",-3.54608476198388,-0.210534318051547,0.154772013745717,-0.291703129392371
"WBGene00146359",2.40407764284625,0.581915920021583,1.29694340283303,-0.091071829279391
"WBGene00146360",-3.54608476198388,0.484921592357315,-2.03677803440828,4.08983972115918
"WBGene00146361",4.37547688972449,6.26582646224545,5.91079980176483,6.74941036017217
"WBGene00146362",4.72637834982955,3.05900623655604,0.515451496473938,2.34568432949781
"WBGene00146363",-2.23366206186324,1.38740893600955,1.29694340283303,1.40340732069051
"WBGene00146364",-2.46700577773185,3.14485311895481,0.593105470276558,-0.802987069801062
"WBGene00146365",0.505079950241799,2.28655957247495,2.40676500468572,2.12157475742243
"WBGene00146366",3.40106191652349,3.75925402449372,2.40676500468572,3.31593300525295
"WBGene00146368",-2.74551301103543,-1.15013896097749,-3.54608476198388,1.02560740496015
"WBGene00146369",2.68617550477723,-1.83515491663461,-1.3154316104791,-3.54608476198388
"WBGene00146370",0.946534168213878,-2.89676418778045,-3.54608476198388,-3.54608476198388
"WBGene00146371",4.04174636586492,-1.60417207756656,-3.54608476198388,-3.54608476198388
"WBGene00146372",-1.55797632334384,0.17869992105076,-3.54608476198388,0.936536860164759
"WBGene00146373",5.9689535036539,3.62058825895996,5.76742377092143,5.18619195005533
"WBGene00146374",0.180698077689883,0.0489859483994794,-2.03677803440828,-0.524813084880452
"WBGene00146375",6.19960756619324,5.91481252835131,7.29750271016374,5.74728793205662
"WBGene00146376",-1.3106774049803,0.268863019129688,-0.327257970362851,-0.291703129392371
"WBGene00146377",3.70843668070188,2.90349751228196,4.03990508089686,2.31066774861193
"WBGene00146378",6.16043747513099,2.70246294821061,4.96490176586929,3.18670907942679
"WBGene00146379",7.00766674944164,9.05586595684773,4.47886571040182,4.27380690742244
"WBGene00146380",-1.55797632334384,1.64480013989677,2.01366101042996,2.56954696936192
"WBGene00146381",0.848179975050987,3.18786132078854,1.15051468187187,1.64745619154852
"WBGene00146384",7.21766379376776,4.83313225402239,6.32484984177047,5.66303424855769
"WBGene00146385",-0.350783780534936,0.758292636038198,-0.190834393020353,0.383484532783755
"WBGene00146386",2.83483220514164,-2.89676418778045,-3.54608476198388,-1.60215157093195
"WBGene00146387",2.50436539517464,1.23170136910272,-1.3154316104791,-1.60215157093195
"WBGene00146388",-3.54608476198388,-2.45059320537259,-2.03677803440828,3.46669533779559
"WBGene00146389",-0.915553730210587,0.83900305145553,1.24976608610766,1.7555642329147
"WBGene00146390",4.7555006008991,2.35677125712451,3.41659207952672,2.23797684842885
"WBGene00146391",2.50436539517464,2.93596919062676,2.71537113096581,3.1672660748606
"WBGene00146392",-0.350783780534936,0.353721172085272,1.20099372608245,1.40340732069051
"WBGene00146393",3.86124687066817,4.16941063734298,2.58839194462151,1.85613290175401
"WBGene00146394",4.84588379816835,5.03612783640046,4.68798522093634,4.44504200979316
"WBGene00146397",4.22927290446453,6.93832469480439,6.3558136851227,6.97723224126434
"WBGene00146398",7.159894231483,6.83971931240367,4.50421388974678,5.73082623745479
"WBGene00146399",5.39117530308187,3.66277381154574,3.18542067866829,3.57394865666157
"WBGene00146402",3.39236299555164,1.27586062978048,1.83340125557803,1.5305860827778
"WBGene00146404",6.02208168241721,3.82264947045654,3.18542067866829,3.4345277389321
"WBGene00146407",3.99079206924617,-2.45059320537259,-3.54608476198388,-1.60215157093195
"WBGene00146408",4.42962251652561,6.26537020461508,5.2156615073742,5.59917243386054
"WBGene00146409",2.15943975174685,-3.54608476198388,-3.54608476198388,-3.54608476198388
"WBGene00146410",7.10837204028036,-2.45059320537259,0.987527493247188,-3.54608476198388
"WBGene00146411",-0.238438348224218,3.295459162889,1.76793643815376,2.91088093980099
"WBGene00146412",3.94095776438152,3.0632121210831,3.68835236664214,3.58863982567338
"WBGene00146414",0.333928581649195,2.23529570869677,2.40676500468572,2.37987110144371
"WBGene00146415",7.36471277224286,8.22984982792546,8.8070258459939,8.64955953644789
"WBGene00146416",-2.46700577773185,0.915436407890649,4.56329189836686,4.01567735819985
