"","EE-AF16_EE","EE-AF16_EEb","L2-AF16_L2","L2-AF16_L2b","L4-AF16_L4","L4-AF16_L4b","YA-AF16_YA","YA-AF16_Yab","mixed-AF16_Mx"
"WBGene00026604",8.12645003869445,8.02207873184629,5.17688775330657,5.4827895069441,5.04150283777192,4.29746378359138,6.61404151315267,6.64069363010105,4.95564683910642
"WBGene00026605",5.41404576934823,5.28418328719538,-0.314965343023101,4.56716768796245,4.20923028350999,5.55182859466611,5.33949203278741,5.44720971967616,4.95564683910642
"WBGene00026606",3.28123945011569,3.37552753420635,-0.314965343023101,-0.283854957465813,3.70965927401948,3.70236283608064,7.09080615340164,6.80443424268308,4.95564683910642
"WBGene00026607",5.41635778112651,5.51598392758465,5.04258666159498,3.52589447973217,5.22671771023883,3.61426397002571,5.94907411482306,5.77963318173866,4.95564683910642
"WBGene00026608",7.17088873303166,7.0584459344244,4.72942877633535,5.65893229483348,4.68456829305665,5.51870112476934,7.31137044983764,7.02596261953009,4.95564683910642
"WBGene00026609",5.97607393086846,5.82991437599054,2.00696275186426,5.36067209725515,3.89607239825036,5.89048605410649,4.72518791095423,4.64475184667541,4.95564683910642
"WBGene00026610",5.58478467896649,5.29949731023541,-0.314965343023101,4.49077889287053,2.93914112014224,5.07742678325306,5.24195641016381,5.19261877476791,4.95564683910642
"WBGene00026611",5.98336949655898,6.24022009979406,4.20859661303391,5.05226232654248,3.89607239825036,4.11689153794956,5.20642389990988,5.22911384997233,4.95564683910642
"WBGene00026612",-2.75472276306151,-1.7634218173321,-0.314965343023101,-2.5401947107256,-1.1483217211081,1.91220111834657,4.89103865088929,5.20732777260648,4.95564683910642
"WBGene00026613",4.60350576913797,4.52089198575549,3.77249749822724,4.83387873796663,3.70965927401948,5.87522404762164,5.38390686162846,5.32664605834794,4.95564683910642
"WBGene00026614",1.37138600608832,1.06797857869216,-0.314965343023101,-0.424717493305662,2.02160328033422,2.42747787326337,2.56724419734462,3.038012403559,4.95564683910642
"WBGene00026617",4.89190517596327,5.1721765911529,3.38547437511799,5.70192080238374,3.70965927401948,5.25578226857646,3.50766946398625,3.36103718800194,4.95564683910642
"WBGene00026618",6.89315072790097,7.08409617407139,6.0944255931146,5.91147432684963,5.72204299847531,4.95125389491034,6.26911979024061,6.39730267573355,6.54060933982757
"WBGene00026619",7.12262036794839,7.26562175916563,5.4129551115401,5.6654628003226,5.39083708999993,5.49657703843721,5.69292097567585,5.62388887012693,7.76300176116402
"WBGene00026620",4.65009129849828,4.47217010175921,3.77249749822724,5.26501174475343,4.46638812300711,5.74792804924987,5.95354620470561,5.83908448480658,4.95564683910642
"WBGene00026621",6.95276910997184,6.98496837786206,6.12797815282563,6.84758330186986,5.26106921502961,5.74989827153066,6.0685081186801,6.01241608769214,4.95564683910642
"WBGene00026622",2.809280119024,2.85301891486223,-0.314965343023101,2.81735729389249,-1.1483217211081,1.56363789695574,0.705172105577951,0.613803258381904,4.95564683910642
"WBGene00026623",4.97057794311361,5.26610901896454,2.00696275186426,5.78022979357138,1.17360637377927,5.12829630122181,4.46445328757248,4.92835182290367,4.95564683910642
"WBGene00026624",-0.389073290744827,-0.359031562252763,-0.314965343023101,-0.500666346538961,1.17360637377927,0.642111954978825,-0.846237835432178,-0.142925590605732,4.95564683910642
"WBGene00026625",0.533522205569566,0.338939900297579,-0.314965343023101,1.74109139966442,-1.1483217211081,2.36714733906205,1.45565250621864,0.831983428431437,4.95564683910642
"WBGene00026626",-0.840452637087391,-2.15044494044135,-0.314965343023101,-4.12515721144675,-1.1483217211081,-0.275425884829202,0.562567710135151,0.208546779895645,4.95564683910642
"WBGene00026627",6.54466139781313,6.5395530309781,4.07735207975566,5.36602781585459,4.91776746934968,4.78057952489954,5.92377095375595,5.65819737774036,4.95564683910642
"WBGene00026628",3.25046990615882,3.50446643784238,2.00696275186426,2.10366147904913,4.06113164452085,3.64846278713121,5.23756241171878,5.26705049866954,4.95564683910642
"WBGene00026629",7.27180067945826,7.25649590446347,3.77249749822724,4.26572825583887,3.09960579233549,0.862077638920733,2.76745638383229,2.89996022224744,4.95564683910642
"WBGene00026631",-3.28523747976029,-2.15044494044135,-0.314965343023101,-5.71011971216791,-1.1483217211081,2.38753912789323,4.17995168854868,5.41377865007391,4.95564683910642
"WBGene00026632",-2.75472276306151,-3.52895656369508,-0.314965343023101,-5.71011971216791,2.93914112014224,0.946966536507246,5.20192016563563,5.1141370644284,4.95564683910642
"WBGene00026633",4.90951937466196,4.64995722097449,2.00696275186426,2.87859492341435,3.24399570167066,2.90160600310737,2.29013460629911,2.36541562851251,4.95564683910642
"WBGene00026634",2.0723145248578,2.20981127310512,-0.314965343023101,3.60502985008839,-1.1483217211081,3.55690156545986,-1.61675598930941,-2.67897849084594,4.95564683910642
"WBGene00026635",-6.4551624812026,-4.26592215786128,-0.314965343023101,-5.71011971216791,-1.1483217211081,-0.909297986031305,1.41472224216376,2.91198275049666,4.95564683910642
"WBGene00026636",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,2.99094423356785,5.11036363534653,5.41377865007391,4.95564683910642
"WBGene00026637",0.875754396912018,1.26805641414107,-0.314965343023101,2.38263742875194,2.552117997033,4.56699430414831,3.87132041627478,4.14120047156925,4.95564683910642
"WBGene00026638",3.43510179581851,3.66284293737,3.38547437511799,3.8691962254121,4.06113164452085,5.52906370353401,3.85228722411218,4.10500192283785,4.95564683910642
"WBGene00026639",0.744509863633765,0.524154772764487,2.00696275186426,4.24262153501858,2.02160328033422,2.90867805178287,0.670820600787174,1.76727773904362,4.95564683910642
"WBGene00026640",6.58769385683326,6.61442665029475,5.79355911375507,5.9395855533035,5.94971036185243,5.6532076316669,7.05421261034052,6.92353480660589,4.95564683910642
"WBGene00026641",4.941977325033,5.00320452128814,6.45321898175383,6.23642109172519,6.16456123417626,6.23799467540506,6.89546160002142,6.63798179651896,7.27757493399378
"WBGene00026643",-2.36769963995226,-2.15044494044135,-0.314965343023101,-0.665725592809458,-1.1483217211081,0.771879829949154,-0.0317934885882545,0.881736463628537,4.95564683910642
"WBGene00026644",-0.34663802442443,-0.42461990388034,-0.314965343023101,-0.665725592809458,-1.1483217211081,0.890932501592918,3.98752468861152,4.41060440227877,4.95564683910642
"WBGene00026645",6.85132648352603,6.7723109768705,-0.314965343023101,0.0712400013567487,-1.1483217211081,-5.76727898115888,-3.38229073567239,-5.0009065857333,4.95564683910642
"WBGene00026646",4.75611746627941,4.70274463533393,-0.314965343023101,3.8916510762398,2.93914112014224,4.38627305054924,5.21240709165149,5.35554538448845,4.95564683910642
"WBGene00026647",6.90664425192072,6.86142738319784,4.89448802260585,6.89975157501092,-1.1483217211081,5.69879748023738,4.91874811423076,4.94599968872309,4.95564683910642
"WBGene00026648",8.17857068190233,8.61805751594746,2.85495965841921,4.33836716182443,1.17360637377927,3.70236283608064,1.94683286061918,2.38279770674075,4.95564683910642
"WBGene00026649",6.96755933969801,7.12370918139924,5.87485921585692,5.31985763442167,7.12314130679628,4.88466962956457,6.94615980483795,7.21795932433637,7.27757493399378
"WBGene00026650",7.36371922810553,7.41897253607243,4.72942877633535,4.82612750352022,5.1184648195868,4.31087182657577,6.05857843193848,6.28738275644767,4.95564683910642
"WBGene00026651",4.0849655573795,4.09602161587396,2.00696275186426,4.61293504817374,2.93914112014224,5.40076628706521,5.47008271390788,5.75147406081959,4.95564683910642
"WBGene00026652",6.14405301381512,5.75320520288674,5.17688775330657,6.52080137596998,6.35152416597511,6.50213994858222,6.02157344093441,5.92019050237349,4.95564683910642
"WBGene00026653",7.95813488048037,7.98979493184686,7.36451475648234,7.53676930410643,8.77797427367302,7.67838255217427,8.15113634119277,8.20748020485776,6.54060933982757
"WBGene00026655",0.313021843574327,0.488965344302187,-0.314965343023101,2.57065105796269,3.24399570167066,3.56139594616907,4.24560788019936,4.30058960924925,4.95564683910642
"WBGene00026656",3.03869296803822,2.63695537524061,-0.314965343023101,2.68648506901395,2.02160328033422,3.26338815508806,2.63117152413417,2.43372164190342,4.95564683910642
"WBGene00026657",8.63441213652759,8.62199653074848,6.0944255931146,6.48678973037323,6.69088206698885,6.10501112912921,8.25152187817965,8.12369942122589,7.76300176116402
"WBGene00026658",2.82328697701788,2.79657376787248,4.07735207975566,6.32982744800118,3.49553446866663,5.58752136319172,5.10233079142621,5.20244141724646,4.95564683910642
"WBGene00026659",8.21366711598078,8.35177487144659,7.36451475648234,7.33615169443121,7.00649638794401,6.15419007937253,7.08266336310495,6.68603158593708,7.27757493399378
"WBGene00026660",2.27615654982246,2.15473989061144,-0.314965343023101,0.479704846712106,-1.1483217211081,2.82143565442339,-0.277954075857652,-0.913443744482965,4.95564683910642
"WBGene00026661",-3.28523747976029,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,-5.76727898115888,5.82276937487226,5.62388887012693,7.27757493399378
"WBGene00026663",-1.59718148607503,-2.68095965714013,-0.314965343023101,0.220617625394975,-1.1483217211081,-1.86038838555036,-1.61675598930941,-5.0009065857333,4.95564683910642
"WBGene00026664",3.51494340940958,3.72843127899758,5.70740247000535,6.12869027354065,3.49553446866663,4.82049853516933,3.94503734695756,3.82246065431293,4.95564683910642
"WBGene00026665",-2.75472276306151,-3.52895656369508,-0.314965343023101,-2.90276479011031,3.70965927401948,3.37482807614367,4.51857607230836,5.1141370644284,6.54060933982757
"WBGene00026666",8.13220485396137,8.17555233030189,6.45321898175383,6.51839838554828,5.81746256355399,5.8358836983755,7.0855185705074,6.72573733575069,4.95564683910642
"WBGene00026667",9.1704607563727,9.33766555402836,8.2125116630373,9.03739147075317,8.27584456771,8.68554138353511,8.23912015048965,8.37643952992304,7.27757493399378
"WBGene00026668",9.77168242509286,9.58689991822,12.6306613792067,10.5623096035778,13.467595230907,10.5321258200058,10.9957466667115,11.0250331941834,8.41507845774371
"WBGene00026669",-3.28523747976029,-5.85088465858244,-0.314965343023101,-5.71011971216791,1.17360637377927,-0.275425884829202,2.3125894571268,2.51479325255074,4.95564683910642
"WBGene00026670",-6.4551624812026,-2.68095965714013,-0.314965343023101,-5.71011971216791,-1.1483217211081,-1.37496155838012,-2.53429382911744,-5.0009065857333,6.54060933982757
"WBGene00026671",-2.9957308625653,-2.15044494044135,-0.314965343023101,-5.71011971216791,-1.1483217211081,-5.76727898115888,4.50157441883741,4.23510760616678,4.95564683910642
"WBGene00026672",4.59264307280499,5.00476250744483,3.77249749822724,3.10045192257324,3.49553446866663,2.98426507793022,3.48807398391102,4.60457293232836,4.95564683910642
"WBGene00026673",5.84261358169155,6.09638699387791,4.89448802260585,6.02585932744549,4.20923028350999,4.90603009440282,5.75367500675495,5.83277416292144,4.95564683910642
"WBGene00026674",7.31229783271308,7.22976634336738,5.17688775330657,5.82466949931236,4.96020273567007,4.95296527712869,6.14166320382431,5.74644724374476,6.54060933982757
"WBGene00026675",3.65988116895911,3.68633374195616,2.00696275186426,3.85021312204453,1.17360637377927,5.20785247576246,4.31676110834446,4.80483728641831,4.95564683910642
"WBGene00026676",5.99579098351039,6.39615276020614,2.85495965841921,3.9955126751935,4.96020273567007,4.04489832435557,5.11516196030485,5.64745099627636,4.95564683910642
"WBGene00026677",5.34775771738267,5.52143629628482,4.32889084675162,4.93823786984175,4.87404609192036,4.98007484831918,4.18300178490863,4.1614847430236,4.95564683910642
"WBGene00026678",0.979465746434125,1.06797857869216,7.01595153509152,6.77243617938106,7.50631430741987,6.68367448355412,6.05774786482234,5.99979768327794,4.95564683910642
"WBGene00026679",5.42327166835669,5.34079148776999,-0.314965343023101,4.10526358364563,4.06113164452085,4.07349894243618,4.51615949713548,4.58593320222852,6.54060933982757
"WBGene00026680",-6.4551624812026,-2.39145303994514,-0.314965343023101,-2.5401947107256,-1.1483217211081,-5.76727898115888,-1.45629131711616,-0.913443744482965,4.95564683910642
"WBGene00026681",3.58786480239195,3.26545930265503,3.38547437511799,4.74212152826291,2.02160328033422,3.17816485521903,1.26156545410234,0.613803258381904,4.95564683910642
"WBGene00026682",2.39970590205764,2.69986212680081,-0.314965343023101,1.42943164023088,2.552117997033,3.18982306040341,4.93692976685148,5.28565117587465,4.95564683910642
"WBGene00026683",6.96492932339972,6.94981305578069,4.32889084675162,5.68166089384526,4.68456829305665,4.90249190736664,6.12669244918303,5.83277416292144,4.95564683910642
"WBGene00026684",5.03719146395727,5.07169974413123,-0.314965343023101,3.1816639910504,2.02160328033422,3.41511537224565,3.47817552284478,3.74392725176624,4.95564683910642
"WBGene00026685",5.48331445746375,5.51160714746363,4.32889084675162,6.51538900806809,4.78241561645479,5.58752136319172,6.25252031449933,6.29772882100094,4.95564683910642
"WBGene00026686",1.27954713902324,1.48003221953218,-0.314965343023101,0.976380815015307,5.04150283777192,4.15901701362223,7.01409997991951,6.97458317121245,4.95564683910642
"WBGene00026687",-6.4551624812026,-2.15044494044135,-0.314965343023101,-3.38819161728055,-1.1483217211081,-1.67981613990854,2.77556143346935,3.21341253506746,4.95564683910642
"WBGene00026688",-6.4551624812026,-3.52895656369508,-0.314965343023101,-3.38819161728055,2.02160328033422,-0.722884861800424,1.74699228127258,1.47482684523309,4.95564683910642
"WBGene00026689",2.46071689763317,2.26285750746675,-0.314965343023101,2.95165838560408,-1.1483217211081,3.96573634052709,3.56490784858967,3.48693344808975,4.95564683910642
"WBGene00026690",4.09846681271376,4.30013188030981,4.89448802260585,4.29410075415028,5.19152828177653,4.4038978164929,4.97789793439032,5.39676804721496,4.95564683910642
"WBGene00026692",5.93956814822897,5.47160687901503,4.32889084675162,4.74212152826291,5.39083708999993,6.52762889979478,5.17306530296344,4.51676280240051,4.95564683910642
"WBGene00026693",1.25219665087828,2.04998214939831,-0.314965343023101,1.69075972411427,1.17360637377927,2.91571560252281,4.28588513329775,4.37195847437928,4.95564683910642
"WBGene00026694",2.78085171069749,3.22325680417007,-0.314965343023101,0.220617625394975,2.552117997033,1.70032656892412,5.06313802356593,5.32439886935638,4.95564683910642
"WBGene00026695",1.39658656021346,1.53281963389161,-0.314965343023101,2.30668857551864,1.17360637377927,1.74842085712517,1.11596013185544,1.68559394144991,4.95564683910642
"WBGene00026696",3.5406046696752,3.26545930265503,-0.314965343023101,4.19827290860584,3.70965927401948,5.40577347661524,5.0074481430046,5.12192140907436,4.95564683910642
"WBGene00026697",3.72598977566297,3.819771590536,4.72942877633535,6.0426790462676,4.78241561645479,4.42130986454847,5.38919873382821,5.2948623486872,4.95564683910642
"WBGene00026699",-2.36769963995226,-5.85088465858244,4.32889084675162,4.97199705278216,5.39083708999993,6.44673651025197,5.04145549344238,4.4849227229686,4.95564683910642
"WBGene00026700",2.24180504503169,2.41121018678774,2.00696275186426,4.4434323195402,2.552117997033,3.32811804163368,2.196647977421,1.81927237668188,4.95564683910642
"WBGene00026701",2.63494993846169,2.87362919453751,5.9518211976718,6.28882323927517,6.21800049313772,6.05170255827357,4.87415386080105,5.23869194351582,4.95564683910642
"WBGene00026702",3.38246545196881,3.6064962204901,5.04258666159498,4.48093950236375,3.24399570167066,2.51349178897173,2.58580001637287,2.33001029238131,4.95564683910642
"WBGene00026703",5.04219041227445,4.87277628582755,2.85495965841921,5.16409322266296,5.04150283777192,6.32051532362902,5.37326452629976,5.16525649691281,4.95564683910642
"WBGene00026704",3.19409369631472,3.6940797742068,-0.314965343023101,2.20276962406205,2.93914112014224,1.71653679610538,2.84652795482349,3.94453725064461,4.95564683910642
"WBGene00026706",5.46183656788021,5.60495625054396,3.38547437511799,4.13380133912112,3.89607239825036,4.39385290182543,4.75008046306015,4.98635742633923,4.95564683910642
"WBGene00026707",1.12226634683315,0.96929430383275,-0.314965343023101,2.02458990805793,-1.1483217211081,0.642111954978825,-0.949331328396282,-1.09401599012479,4.95564683910642
"WBGene00026708",6.96545571035836,6.81644868302272,3.77249749822724,5.56774883400893,6.21800049313772,6.465441726806,6.83905470789005,6.69388656926665,4.95564683910642
"WBGene00026709",-0.0801230498556745,-0.2962958069048,-0.314965343023101,1.46978937784702,-1.1483217211081,2.12146426773938,0.485605728320267,1.33894341715132,4.95564683910642
"WBGene00026710",3.19409369631472,4.41003487508047,-0.314965343023101,4.83773879389051,1.17360637377927,5.4906980774051,4.43916438343007,5.39033700369414,4.95564683910642
"WBGene00026711",6.43757005140926,6.63620168168883,3.77249749822724,5.02712763085983,4.91776746934968,4.55577577918277,6.55169491877804,6.4974440221963,6.54060933982757
"WBGene00026712",5.84890358192468,5.72701617830453,2.00696275186426,5.17481393578185,5.7705415161665,5.29274137334898,6.5935572323344,6.19446562166943,4.95564683910642
"WBGene00026713",8.01708411014109,7.79015101212991,5.17688775330657,5.12356103648683,6.71586442354618,4.56251735706183,6.57858002812378,6.50440877040293,4.95564683910642
"WBGene00026714",9.12512553356036,9.65601173337328,3.38547437511799,3.24116500279906,5.26106921502961,3.18982306040341,10.177970439722,10.1155592196021,10.3131988437245
"WBGene00026715",6.30201915161412,6.46963386605025,2.85495965841921,5.56425844107845,4.46638812300711,5.20210754018341,5.95354620470561,6.10172530312166,7.76300176116402
"WBGene00026716",7.89777752112247,8.16322301261746,5.51792467114164,6.35966568281539,5.97061935161541,6.93164268118094,7.80666893513426,7.99150072961519,7.76300176116402
"WBGene00026717",6.45529287410722,6.04355419597982,4.07735207975566,4.65947763411077,4.5795987334551,5.17743307988461,5.83929638559242,5.38818693617117,6.54060933982757
"WBGene00026718",1.15216783254701,0.415901882112463,3.38547437511799,6.28458728309019,2.552117997033,5.71199604909133,4.1079584749547,3.99061526034239,6.54060933982757
"WBGene00026719",-2.75472276306151,-2.68095965714013,-0.314965343023101,-1.62265687091757,-1.1483217211081,1.33075310180165,-0.277954075857652,-1.30046686759221,4.95564683910642
"WBGene00026720",4.23046235852376,4.22993286902589,3.77249749822724,3.99896410038243,4.06113164452085,4.54673772274248,6.44457549086458,6.24405180741783,4.95564683910642
"WBGene00026721",0.313021843574327,0.558506277555264,-0.314965343023101,5.35260105499713,-1.1483217211081,5.01817348699967,3.21762210651474,3.49494844115387,4.95564683910642
"WBGene00026725",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,0.0656110330058649,0.128671183604992,0.976373337766612,4.95564683910642
"WBGene00026726",-6.4551624812026,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,-0.722884861800424,4.99535362272752,5.46771745718471,4.95564683910642
"WBGene00026727",-1.59718148607503,-2.15044494044135,-0.314965343023101,-5.71011971216791,-1.1483217211081,1.8547728382975,4.91508412485594,5.19753845571906,4.95564683910642
"WBGene00026728",-1.41076836184415,-2.68095965714013,-0.314965343023101,2.36134265038871,1.17360637377927,3.30149929682654,2.01688035814743,1.8694581338501,4.95564683910642
"WBGene00026730",0.764006039259562,0.377934031913443,-0.314965343023101,3.04142434692119,-1.1483217211081,2.94352745254047,0.771514600406647,1.91795665154129,4.95564683910642
"WBGene00026731",5.75702989070587,5.63645295662474,5.04258666159498,4.25422115562451,2.93914112014224,3.96573634052709,5.83639357768978,5.91422586321735,4.95564683910642
"WBGene00026732",7.70683538884489,7.78562668057912,6.1928292971756,6.15367939156094,5.81746256355399,4.98007484831918,5.42956557862016,5.54309186440124,4.95564683910642
"WBGene00026733",6.7289380107064,6.76956429343087,2.85495965841921,4.94541101098773,3.98096129583687,3.98927734136521,4.51615949713548,4.71162041470652,4.95564683910642
"WBGene00026734",5.92394508435855,5.92678162229832,4.32889084675162,5.41335508607623,5.26106921502961,5.21785139230802,6.44584574852172,6.62617125478409,6.54060933982757
"WBGene00026735",1.09173197868504,0.452896089594665,2.85495965841921,1.52828502715717,-1.1483217211081,1.71653679610538,1.88823820670833,2.07590901131753,4.95564683910642
"WBGene00026736",6.96440274431151,7.0311851724257,6.45321898175383,8.37244517533673,8.30494891290253,8.80536203962241,8.19523250648865,8.38616833357392,7.76300176116402
"WBGene00026737",6.26058506162876,6.26448417923779,5.4129551115401,6.44817439143612,5.7705415161665,5.8895927444551,5.80308029356302,6.11738564729369,6.54060933982757
"WBGene00026738",6.05485987761117,6.16696767332352,-0.314965343023101,3.70562205612218,2.02160328033422,4.32943617332966,5.37459911940223,5.80241733330819,4.95564683910642
"WBGene00026739",6.04742073235075,5.90358533669318,4.89448802260585,4.2912884822249,6.12780268416614,4.66630645999162,6.30945278349889,6.0885438953826,4.95564683910642
"WBGene00026740",2.67154199164059,2.17702133798745,-0.314965343023101,0.976380815015307,1.17360637377927,-0.275425884829202,-1.18065687450274,-1.30046686759221,4.95564683910642
"WBGene00026741",6.50863673272917,6.36069949449709,4.32889084675162,5.71036690065786,4.91776746934968,5.29409221150093,5.14518627038801,5.04485307564938,4.95564683910642
"WBGene00026742",5.26465412181553,5.4269838875944,3.77249749822724,6.32982744800118,5.72204299847531,6.38278559792259,6.26696544184493,6.33168947205591,6.54060933982757
"WBGene00026743",-1.41076836184415,-1.7634218173321,-0.314965343023101,-0.955232210004442,-1.1483217211081,-1.37496155838012,1.09019703579036,0.929830751829582,4.95564683910642
"WBGene00026744",6.90390070247569,6.89625933960431,5.29974450109211,6.03429369838974,7.00649638794401,6.8880281203516,6.81713623199851,6.79634963177648,4.95564683910642
"WBGene00026745",5.16734697348074,5.36161172661151,3.77249749822724,5.16716442135528,3.89607239825036,6.05807736032046,6.13695235868879,6.46516987566295,4.95564683910642
"WBGene00026746",6.10445360461012,6.13531292862383,4.54301565210447,5.2520533189418,5.04150283777192,6.27950398919747,6.47786509895097,6.45903726264163,4.95564683910642
"WBGene00026747",0.928541811271453,0.558506277555264,-0.314965343023101,2.36134265038871,-1.1483217211081,1.92620797634045,1.62669804755487,1.56894902259764,4.95564683910642
"WBGene00026749",-4.13323438631524,-5.85088465858244,-0.314965343023101,-5.71011971216791,-1.1483217211081,1.54560397412548,4.08857146374131,5.49993529382362,4.95564683910642
"WBGene00026750",0.996048630629729,1.0916298467568,-0.314965343023101,1.25566457249418,1.17360637377927,-0.409726976540793,-1.45629131711616,-1.30046686759221,4.95564683910642
"WBGene00026751",7.41433497352698,7.47680831865789,4.54301565210447,5.76915531808229,4.06113164452085,5.55521255643859,6.0800070298665,6.10434719396758,7.27757493399378
"WBGene00026752",5.27912375089375,5.13566849117422,-0.314965343023101,3.16946353744487,3.24399570167066,4.07977836493246,4.98315685287772,4.93130816623508,4.95564683910642
"WBGene00026753",4.79927566706466,4.74809831245365,2.00696275186426,2.97287487151377,2.02160328033422,3.53421721382367,3.53657250160221,3.89087711748501,4.95564683910642
"WBGene00026754",4.63296321098561,4.48115188977921,4.32889084675162,5.99767078336091,5.26106921502961,5.9913606558657,5.73093050780718,5.39676804721496,4.95564683910642
"WBGene00026755",7.11954929498069,7.02850713790275,6.1607680879433,6.73100890963679,7.78536893384414,7.04148413529154,7.20060392373446,7.30771685939783,7.27757493399378
"WBGene00026756",6.50212097438582,6.82529281825017,4.54301565210447,4.8549823661924,4.87404609192036,5.18618998106997,6.37892804025699,6.61518272784881,4.95564683910642
"WBGene00026758",6.57498734372312,6.68220168358517,5.61577199453979,7.54829910043092,4.96020273567007,6.81791831410115,6.94121444460451,7.01764135613835,4.95564683910642
"WBGene00026759",5.34452388012865,5.43855791710589,-0.314965343023101,3.13850322826143,3.24399570167066,2.73654675683687,3.08694405799527,3.38711069961183,4.95564683910642
"WBGene00026760",-1.81130629142787,-3.52895656369508,-0.314965343023101,-5.71011971216791,1.17360637377927,2.46634069560083,4.87603973694004,4.93720274048593,4.95564683910642
"WBGene00026761",-1.59718148607503,-1.20702846880771,-0.314965343023101,-1.31780228938915,2.02160328033422,1.94008015092201,3.90495990758223,3.57274060176002,6.54060933982757
"WBGene00026762",6.50935889269464,6.57091720188744,4.32889084675162,6.94115626117873,5.81746256355399,7.08153953915836,6.83372752981645,6.61242246863775,4.95564683910642
"WBGene00026763",10.5365254317639,10.5721819962956,9.15467647421642,9.86981489576105,10.5147915873477,10.0514779307788,3.98752468861152,3.54984019964994,7.27757493399378
"WBGene00026764",4.74879722203686,4.71991977914206,-0.314965343023101,2.52349996459179,2.02160328033422,3.73853257276072,5.36657297886331,5.42640625840166,4.95564683910642
"WBGene00026765",7.51017089080044,7.58699742726271,5.70740247000535,6.41497082713535,6.3192838289749,6.74570832826014,7.08225501466155,7.06147690614303,6.54060933982757
"WBGene00026766",4.23221320223487,4.09016294775814,2.00696275186426,3.11960302291815,-1.1483217211081,3.72657646808195,3.51736829070505,3.90297526000288,4.95564683910642
"WBGene00026767",6.08907752523906,5.85431571948068,3.38547437511799,4.71719313196705,3.24399570167066,5.65636221391698,4.91874811423076,5.03664036822887,4.95564683910642
"WBGene00026769",1.37138600608832,1.54999477769975,2.00696275186426,2.73696351404174,1.17360637377927,1.71653679610538,1.64450932367133,2.15896475104508,4.95564683910642
"WBGene00026770",1.99192074500705,1.48003221953218,7.89935377777767,8.17414622012404,5.45159112107903,6.48568205523481,-1.06036264078503,-1.83098158429099,4.95564683910642
"WBGene00026771",-0.115312478317975,-0.122964204019239,-0.314965343023101,1.30110754325534,1.17360637377927,-2.59735397971656,-0.659824711201297,-1.30046686759221,4.95564683910642
"WBGene00026772",-3.647807559145,-5.85088465858244,-0.314965343023101,-2.25068809353061,3.89607239825036,3.48774958865985,6.26552742025476,6.4884396549858,4.95564683910642
"WBGene00026773",0.578260520334851,0.452896089594665,6.0944255931146,3.77570959653399,7.79712211526981,7.10635737534917,6.39414229677234,5.75481556790898,4.95564683910642
"WBGene00026774",6.36521595512108,6.61340581526833,5.87485921585692,6.3208921952698,6.57277746759909,5.72907550740574,7.0205081709747,7.24494318529042,7.27757493399378
"WBGene00026775",6.63875020246296,6.70825339705995,6.0944255931146,7.16582157632964,6.36737811717595,6.46364210697902,7.14264269672696,6.9916777582725,4.95564683910642
"WBGene00026776",0.114693127128348,-0.122964204019239,-0.314965343023101,-0.0376943701964154,-1.1483217211081,-0.637995964213911,2.44043941227213,2.65014510544562,4.95564683910642
"WBGene00026777",4.25305924883575,4.04241687227813,3.38547437511799,3.88793278799369,1.17360637377927,3.98927734136521,4.24268744389665,4.0624884955552,4.95564683910642
"WBGene00026778",7.24473525750356,7.18820574341617,2.00696275186426,4.19827290860584,3.70965927401948,4.9148377837912,6.0460694370319,6.23928846824662,4.95564683910642
"WBGene00026779",-0.305415361697917,-0.23617481446723,-0.314965343023101,0.699271223969791,1.17360637377927,-0.341014226456779,-1.45629131711616,0.043487533625149,4.95564683910642
"WBGene00026780",-2.75472276306151,-5.85088465858244,-0.314965343023101,-5.71011971216791,3.49553446866663,3.08758940210136,5.52038585097875,4.96919930487888,4.95564683910642
"WBGene00026781",0.0526321589960969,-0.178459316610942,-0.314965343023101,0.699271223969791,1.17360637377927,0.382468138345805,-2.00377911241866,-1.83098158429099,4.95564683910642
"WBGene00026782",-4.13323438631524,-3.04352973652483,-0.314965343023101,-4.12515721144675,1.17360637377927,2.38753912789323,2.81541742228346,3.11283558031588,4.95564683910642
"WBGene00026784",-6.4551624812026,-5.85088465858244,-0.314965343023101,-0.352567707549827,-1.1483217211081,-0.409726976540793,-0.659824711201297,-5.0009065857333,4.95564683910642
"WBGene00026785",-3.28523747976029,-4.26592215786128,-0.314965343023101,-3.38819161728055,1.17360637377927,2.77575283909636,4.10474534435951,4.25883667795748,4.95564683910642
"WBGene00026786",-0.900573629524962,-1.60295714513885,-0.314965343023101,0.439627407336771,-1.1483217211081,-1.86038838555036,-5.70421883055975,-1.83098158429099,4.95564683910642
"WBGene00026787",4.95369795482216,5.08354338204437,4.07735207975566,4.75238256042935,3.49553446866663,5.17156547630729,5.43213151089441,5.46567975198594,6.54060933982757
"WBGene00026788",7.06385941441935,7.09364440061633,6.78306673993743,7.36218040376043,6.90152682834247,7.37944878318999,7.29630940342707,7.43241804098262,4.95564683910642
