"","EE-PB2801_EE","L4-PB2801_L4","YA_female-PB2801_YAF","YA_male-PB2801_YAM"
"WBGene00142673",-5.97699935704525,-1.07562929583016,-4.66111003948439,3.36450661851364
"WBGene00142674",3.10780903075912,3.5652644800887,3.55320908131638,3.23975158750569
"WBGene00142675",3.77955696547884,4.91334663855395,4.55563581871092,3.8644939902122
"WBGene00142681",6.42840806517396,1.51548543187259,5.60918528698765,2.30347718511608
"WBGene00142683",-3.65507126215788,3.20692456072305,2.66980683863023,2.78380614464664
"WBGene00142685",3.54460108267848,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142687",-2.80707435560293,8.11476523541819,7.59716153679847,7.00733804557861
"WBGene00142688",4.63679010742733,4.13182310548234,4.25476933935139,3.79017566952237
"WBGene00142689",-3.65507126215788,0.297179968059382,-0.268792616705625,-1.22901789571094
"WBGene00142691",-3.65507126215788,1.29002017648652,-4.66111003948439,-0.335933099627453
"WBGene00142692",3.13413631318946,3.71978601291591,3.54346110476482,2.75804304858156
"WBGene00142693",4.40129549886665,3.62623249738013,3.84271569851137,2.07215163900962
"WBGene00142695",8.84263090986848,6.18224202375739,6.46365749633809,6.31124855079959
"WBGene00142697",7.17258900647128,3.2882246628249,2.59627780320827,3.87651651846142
"WBGene00142698",7.99607014607222,7.72551940896114,8.19161452096329,7.64354706074987
"WBGene00142700",5.79737591575682,3.83986709034603,2.72259425298967,2.78380614464664
"WBGene00142701",1.45762887059148,5.01888830295413,5.30323082830803,4.93229397542666
"WBGene00142702",-3.65507126215788,2.43663001116135,-4.66111003948439,4.00254617152376
"WBGene00142704",3.94335349836984,4.21922705280738,4.25476933935139,3.49500864274777
"WBGene00142705",6.57974616895944,5.41251983173609,5.67092650887727,5.64134682387246
"WBGene00142706",0.465944138803483,3.5292327623287,2.79010107234794,2.7050941686326
"WBGene00142707",8.09488194300623,8.1465773269217,8.76056035016561,7.79770313566634
"WBGene00142708",-5.97699935704525,-4.03910341980505,-2.33918194459702,1.7965171963962
"WBGene00142709",3.9403727224316,4.23235960809932,4.65856208146261,3.81537622364751
"WBGene00142710",0.0453684559832093,-0.0211815118077879,-0.0172538497096605,-0.129482222160027
"WBGene00142712",-1.02280304665837,2.31492551824934,2.7397693967978,2.59298380231106
"WBGene00142713",-2.27655963890415,-0.171206955812395,-4.66111003948439,5.2513395617809
"WBGene00142714",-1.58468193426649,-1.15157814906346,-4.66111003948439,-0.335933099627453
"WBGene00142715",4.01876779383256,3.67651543926977,3.94251630550181,3.36450661851364
"WBGene00142716",6.35475735521023,5.80732721253147,5.3543050129023,5.33649224234404
"WBGene00142717",1.09981624000559,-4.03910341980505,-4.66111003948439,-4.03637281776855
"WBGene00142718",-5.97699935704525,0.798839822085977,-4.66111003948439,4.56725352721765
"WBGene00142719",5.80804435773448,6.56730179289273,6.75726967988057,6.00117413619363
"WBGene00142720",-2.80707435560293,-1.00347951007433,-4.66111003948439,0.60748337200618
"WBGene00142721",6.24911174108714,3.36858922886063,5.80954883457617,4.11844529128356
"WBGene00142722",6.42254560958219,4.45834927617219,5.36817718748386,3.36450661851364
"WBGene00142724",0.498734073921152,3.54736110608134,-2.33918194459702,0.60748337200618
"WBGene00142726",4.43557048975996,-3.1911065132501,-2.33918194459702,-1.71444472288118
"WBGene00142729",-5.97699935704525,-3.1911065132501,-4.66111003948439,1.2490294010937
"WBGene00142732",7.06106226308835,4.38127792139159,4.1037615512517,3.94662075692576
"WBGene00142734",5.09110711881353,6.18562183296254,6.7677735125258,6.41792647585135
"WBGene00142736",-0.619447352427162,-3.1911065132501,-2.33918194459702,-1.71444472288118
"WBGene00142737",1.99454419690553,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142738",-3.65507126215788,-1.15157814906346,-4.66111003948439,0.91782349261833
"WBGene00142739",1.79778770255593,-2.66059179655132,-4.66111003948439,-4.03637281776855
"WBGene00142740",0.737246160620877,-3.1911065132501,-4.66111003948439,-4.03637281776855
"WBGene00142741",-3.65507126215788,3.18393291809682,2.37231296205307,2.15345174111147
"WBGene00142742",-3.65507126215788,0.114701916273985,-2.33918194459702,0.051090023481794
"WBGene00142743",-1.88953651579491,-0.633111060129213,-2.33918194459702,-4.03637281776855
"WBGene00142744",6.60960590355837,-1.31663739533396,7.36783200383802,2.56354002441858
"WBGene00142745",-2.80707435560293,2.03557326648945,0.830743056845289,-0.335933099627453
"WBGene00142747",8.77260823346802,6.05655732569017,6.8717328714769,6.32227838312434
"WBGene00142749",-3.65507126215788,-0.0211815118077879,-2.33918194459702,0.60748337200618
"WBGene00142750",6.30984714569064,5.07411782367452,4.85261755646805,3.01890961773264
"WBGene00142751",-2.27655963890415,1.41375554490876,-4.66111003948439,4.34300554930272
"WBGene00142752",-1.88953651579491,3.46392722583611,1.78183345636434,2.9970501837689
"WBGene00142754",6.97665147660406,5.44027267135661,4.84470151443521,4.49110418829185
"WBGene00142755",-5.97699935704525,2.908095164457,3.10044119296009,2.67787269989758
"WBGene00142756",4.30955840456271,4.96820422704139,3.88192178077085,4.97764765254639
"WBGene00142757",8.78470768802193,7.38537783354675,8.03997978533277,8.23479837337123
"WBGene00142758",2.12628845136678,5.13232360680249,5.07867057028887,4.4674529202272
"WBGene00142759",-0.30457401507375,1.82384382821587,-3.07614753876323,-4.03637281776855
"WBGene00142760",6.58595851228887,5.92927538156549,5.98364755303187,5.19003937502024
"WBGene00142761",-5.97699935704525,-0.132212824196532,-4.66111003948439,4.50665900248669
"WBGene00142762",3.67225682047207,1.26102030476396,2.47844131291441,3.32994939647727
"WBGene00142763",-5.97699935704525,0.838640830143952,3.12679251990705,2.59298380231106
"WBGene00142764",-0.932605237686792,3.57118323727597,1.93880280270274,2.95231186900362
"WBGene00142765",4.91554345960331,4.77788020345033,5.10210232733002,4.47537983599883
"WBGene00142766",-3.65507126215788,-3.1911065132501,-4.66111003948439,2.02971637268923
"WBGene00142767",-3.65507126215788,-0.934766759990314,-1.49118503804207,-0.335933099627453
"WBGene00142768",-0.144109342880503,6.71928637826473,5.33182829668143,6.21274063494518
"WBGene00142769",-1.11901836191767,0.0483594214452894,-4.66111003948439,-4.03637281776855
"WBGene00142770",2.85905099801282,-6.36103151469241,-1.49118503804207,-4.03637281776855
"WBGene00142771",-5.97699935704525,2.85085677985359,1.67873996340024,2.02971637268923
"WBGene00142772",5.49315107822911,3.32371710572921,2.90113238473669,1.8462702315933
"WBGene00142773",1.6596252634984,2.6806276369448,0.953599804630823,1.98599499525991
"WBGene00142774",-2.80707435560293,5.75108214340545,5.97823066916785,5.80125511540286
"WBGene00142775",4.5298040807504,5.73995926940035,4.33606944145324,4.89731783718369
"WBGene00142776",6.41451276566187,5.27513992694351,5.21387130816939,5.29678253254207
"WBGene00142777",-1.58468193426649,1.51548543187259,-1.49118503804207,1.00802130158991
"WBGene00142778",9.47906623343844,6.48190804459272,7.3733450558428,5.97345579959956
"WBGene00142780",7.20617076399689,6.34395281020057,6.00333724506359,5.7134966096283
"WBGene00142783",-2.80707435560293,2.88926690321392,2.23370772382356,2.78380614464664
"WBGene00142784",0.251819333450636,1.91043151321196,4.40766823850103,3.88843968583724
"WBGene00142787",-3.16964443498764,-0.633111060129213,-4.66111003948439,2.07215163900962
"WBGene00142789",3.56409725830428,3.29181345830957,2.7397693967978,4.17794630303222
"WBGene00142790",0.562159454062786,3.7643819557909,3.37780894980792,3.18279570269362
"WBGene00142791",5.61592479858239,3.6403766797004,5.71935102560459,4.84932355557085
"WBGene00142792",2.93888002179053,3.95751129501031,2.77351818815234,4.1583840366537
"WBGene00142793",-5.97699935704525,0.238881327494715,-0.268792616705625,5.5239600164439
"WBGene00142794",2.84636788300099,2.81139599395307,8.47860117717751,4.74170431176681
"WBGene00142795",7.03614881440952,5.7730738857094,4.74615772476035,5.11083210717368
"WBGene00142797",4.24095834081887,4.65925398615224,4.36955709676256,4.58933602529592
"WBGene00142799",0.465944138803483,4.51010366955063,2.87027142103193,6.15468639676311
"WBGene00142801",0.000280566454671224,-3.1911065132501,-4.66111003948439,-4.03637281776855
"WBGene00142802",2.23731976375552,3.01617901569614,1.12024967404027,1.7965171963962
"WBGene00142803",-5.97699935704525,3.56229597072678,-2.33918194459702,1.74498689575611
"WBGene00142804",0.530795283153451,4.09120972573841,3.82672999433867,3.46347306931466
"WBGene00142805",3.50075890939864,2.20502252347868,-1.49118503804207,-0.335933099627453
"WBGene00142807",-5.97699935704525,1.0052906995534,-4.66111003948439,4.99980079478494
"WBGene00142808",6.00563777662418,3.78744506748586,5.3543050129023,3.84014412879645
"WBGene00142810",3.39150710446245,-6.36103151469241,-2.33918194459702,-4.03637281776855
"WBGene00142811",7.26304658887389,9.18757970445733,9.02637500116677,8.53703768773903
"WBGene00142813",-1.88953651579491,3.29539334858537,0.624292179377863,2.26740793040856
"WBGene00142814",7.05349536270422,-4.03910341980505,-4.66111003948439,-4.03637281776855
"WBGene00142815",5.7841362927834,4.14180028937433,5.23522236442556,4.84321043184424
"WBGene00142816",-3.65507126215788,5.83218580800665,6.07782664219175,6.56632604724942
"WBGene00142817",1.5387004812388,3.07151038569585,0.953599804630823,2.15345174111147
"WBGene00142819",-1.11901836191767,1.05682100019349,-1.49118503804207,4.5143739676147
"WBGene00142820",-0.767545991416296,-0.0572507665153095,-0.0172538497096605,0.051090023481794
"WBGene00142821",-1.02280304665837,4.60547393721333,2.45783103323912,3.61467887341038
"WBGene00142822",6.36090124581568,5.76986075511421,5.76620280465058,5.21865575205018
"WBGene00142823",6.04015702933787,1.93817650369487,2.08035694691676,1.69154763679465
"WBGene00142824",-0.767545991416296,5.56711670147662,3.17809374861256,2.43936061319785
"WBGene00142825",0.817416509304861,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142826",-3.16964443498764,2.15072113907497,-0.960670321343293,5.76937105438307
"WBGene00142827",-5.97699935704525,-0.746321670577204,-2.33918194459702,-0.335933099627453
"WBGene00142829",3.78288882617659,1.82384382821587,2.82270573777987,2.80911723317583
"WBGene00142830",-3.65507126215788,-0.478388465330571,-2.33918194459702,0.355944605010215
"WBGene00142832",6.29825218642508,3.43825010682951,5.65517149226184,3.61467887341038
"WBGene00142833",4.5078235372169,-1.31663739533396,-4.66111003948439,-4.03637281776855
"WBGene00142835",0.965515148293995,-1.31663739533396,-3.07614753876323,-1.22901789571094
"WBGene00142836",10.2793752082827,7.52628431245995,8.81069216712119,8.5412920339963
"WBGene00142837",4.81008696750637,3.63473563618539,4.58918837842195,4.25364602916407
"WBGene00142839",0.36285064583938,0.987696639538665,0.196870955643187,1.45548027856113
"WBGene00142840",-0.550734602343147,1.10657403539059,-2.33918194459702,1.1730805478604
"WBGene00142841",-5.97699935704525,4.25275794978017,2.3046742451777,0.051090023481794
"WBGene00142842",6.87338284860691,4.51778576992182,7.63952851450933,6.46247638876318
"WBGene00142843",4.07420958386952,4.14180028937433,4.45523392175308,3.38147969711735
"WBGene00142844",6.98499287388365,5.38925675289924,6.36610484567545,5.665799867597
"WBGene00142845",-0.144109342880503,4.9849280817117,2.9313469977837,3.88843968583724
"WBGene00142846",5.59617442764124,4.50547469753379,3.82672999433867,4.25364602916407
"WBGene00142847",-1.88953651579491,1.23142552257567,-1.49118503804207,0.821608177359027
"WBGene00142849",0.131525099732924,0.737000568268114,-1.49118503804207,0.355944605010215
"WBGene00142850",6.24971386757372,3.91857906636007,4.84866496484255,2.95231186900362
"WBGene00142851",5.60843269454772,9.04985040801286,9.53894562364233,8.69133495970414
"WBGene00142852",4.5650651852382,6.87513220252686,6.75515970503882,6.92724579967543
"WBGene00142854",1.94781314656054,4.65925398615224,1.36125777354407,3.10317853463025
"WBGene00142855",-0.362289512930037,3.12479779400949,-0.0172538497096605,2.19244587272734
"WBGene00142857",-5.97699935704525,0.858137005769749,-4.66111003948439,-0.866447816326233
"WBGene00142858",0.498734073921152,-6.36103151469241,-2.33918194459702,-4.03637281776855
"WBGene00142859",0.622913485141882,2.87498267720767,1.64267070869272,2.83399190181486
"WBGene00142861",-5.97699935704525,0.627653172079753,-4.66111003948439,2.80911723317583
"WBGene00142862",5.93176852580394,3.46074246727816,3.01837006002106,2.47142182243015
"WBGene00142864",1.87474968437081,-1.40683520430554,-2.33918194459702,-0.866447816326233
"WBGene00142865",0.764467629355902,2.22016906723254,3.35569824820217,1.98599499525991
"WBGene00142867",1.73035977503564,2.10249285857877,1.31616988401553,1.09291019917642
"WBGene00142868",-5.97699935704525,-3.1911065132501,-4.66111003948439,1.45548027856113
"WBGene00142871",6.52757138227916,3.60330935310001,5.90589533076265,6.00391690325717
"WBGene00142872",7.08791177965372,6.7420923417857,7.88168002207051,7.0263479493965
"WBGene00142873",3.98155335838577,5.30119179062543,4.09043401960471,4.62540528000344
"WBGene00142874",1.8622044310517,3.22955553522262,2.51879905053055,2.23041372292636
"WBGene00142875",2.13674280900394,6.35899893180656,5.35151449938067,6.10445695300446
"WBGene00142876",5.76825478491201,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142879",-3.65507126215788,1.74225629371961,-4.66111003948439,4.7741988169726
"WBGene00142880",0.917818406262698,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142881",0.212825201834772,-4.03910341980505,-3.07614753876323,-4.03637281776855
"WBGene00142882",6.24247171034911,5.29851848218746,3.66531944763792,4.29901753692538
"WBGene00142883",6.9043058283688,2.9943195817324,6.02276182913822,3.5410560102672
"WBGene00142884",4.8084531111133,-2.90159989605512,-0.960670321343293,-2.45141031704739
"WBGene00142885",-2.80707435560293,1.41375554490876,-0.754219443875867,4.83090592194112
"WBGene00142886",1.40670493542881,1.13881437239079,1.44741441729378,0.051090023481794
"WBGene00142887",5.61311981706193,2.92205683833159,5.42767819923252,3.38147969711735
"WBGene00142888",-2.80707435560293,2.08605171151724,0.468172977460581,2.19244587272734
"WBGene00142889",5.7581335270947,3.51701939803612,3.33324339737447,2.23041372292636
"WBGene00142891",-5.97699935704525,-1.00347951007433,-4.66111003948439,2.75804304858156
"WBGene00142892",4.29563042793112,5.6741112331935,6.36333708455626,5.97625172109651
"WBGene00142893",1.28038848564741,0.509333204890992,0.624292179377863,0.821608177359027
"WBGene00142894",-3.16964443498764,2.94958126696712,-2.33918194459702,1.2490294010937
"WBGene00142895",0.86849069389913,0.459147447722775,-2.33918194459702,-1.71444472288118
"WBGene00142896",-2.80707435560293,1.83372533972984,1.4886370800203,0.718514684394923
"WBGene00142897",-3.65507126215788,3.14080567020988,-0.960670321343293,6.51533544385214
"WBGene00142898",11.2805450195857,9.07115149415652,9.90417057919432,9.18506325967673
"WBGene00142899",7.11559263075888,3.96202324564923,6.22991415066511,4.13855286473213
"WBGene00142900",7.06551502909499,5.44188868389286,5.3147379285224,5.42919358704085
"WBGene00142901",-3.65507126215788,1.1703499458239,-2.33918194459702,6.16207222368382
"WBGene00142902",-2.27655963890415,1.49071752672365,2.3941723960168,2.33866661357838
"WBGene00142903",7.26721580027425,3.34805229785793,7.03716053820765,5.6795891724866
"WBGene00142905",6.50706826538695,0.297179968059382,2.41570555756645,1.09291019917642
"WBGene00142907",2.15742696317568,-3.1911065132501,-4.66111003948439,-1.71444472288118
"WBGene00142908",5.89759783535639,4.80073022861226,4.66307050713436,5.09033165507464
"WBGene00142909",2.19792632545543,2.11874874933669,0.383284079874068,1.32117918684954
"WBGene00142910",-5.97699935704525,-1.31663739533396,-4.66111003948439,3.72517841467593
"WBGene00142915",2.55827601957556,-4.03910341980505,-4.66111003948439,-2.45141031704739
"WBGene00142919",5.71256189724028,3.32721879444077,4.5113174691611,2.62183866498325
"WBGene00142920",-5.97699935704525,0.407152810084514,-0.573647198234046,5.95656551839727
"WBGene00142921",-3.65507126215788,0.896356328000239,1.74828089665332,0.051090023481794
"WBGene00142922",2.64138614521336,3.1566378734414,3.35569824820217,2.5334827905624
"WBGene00142923",6.4021082085159,1.58733571689227,2.57729469984069,3.10317853463025
"WBGene00142924",4.68388791325732,3.47974640890264,3.87416533713642,2.59298380231106
"WBGene00142925",4.93962656516599,2.47501884036566,-0.268792616705625,0.821608177359027
"WBGene00142926",1.49060619303775,1.58733571689227,0.696441965133698,1.32117918684954
"WBGene00142927",5.30898074888297,3.95751129501031,4.3584806888735,4.19724685899116
"WBGene00142928",9.86336060429951,6.27173654003633,7.52531375805456,6.66493364419008
"WBGene00142929",-0.932605237686792,0.818877575322522,-2.33918194459702,3.57095749598107
"WBGene00142930",-1.58468193426649,-0.528141500527671,-4.66111003948439,-4.03637281776855
"WBGene00142932",-5.97699935704525,1.45274967652462,0.196870955643187,5.92217989766247
"WBGene00142933",-0.249078902482046,2.908095164457,-4.66111003948439,4.6536251536509
"WBGene00142935",6.76720379408758,4.43744028640921,5.89443773216268,4.99980079478494
"WBGene00142937",3.63217938109673,2.86538067809637,0.548343326144564,2.50278599333949
"WBGene00142940",7.28230255803427,4.89222506508874,4.75040094852769,4.98321791058934
"WBGene00142942",4.46490734749699,3.77979825608059,3.62890880744823,3.75152974162289
"WBGene00142945",8.56197765139846,4.72576817093104,6.20694081426077,4.54482776415641
"WBGene00142946",2.93888002179053,4.89458723514718,4.78390480638404,5.07476285246616
"WBGene00142948",0.39804007430168,2.42360333086511,0.893478812193252,1.51821603390909
"WBGene00142949",-3.16964443498764,3.12479779400949,-4.66111003948439,4.75479007078647
"WBGene00142950",-0.30457401507375,1.75271065135678,0.468172977460581,0.60748337200618
"WBGene00142952",-0.932605237686792,2.4813188287214,0.196870955643187,2.11337430173614
"WBGene00142953",1.79778770255593,-4.03910341980505,-3.07614753876323,-4.03637281776855
"WBGene00142954",-2.51756773840795,3.90458353179204,1.31616988401553,4.66059470846574
"WBGene00142960",3.50075890939864,2.6076352785028,4.27846917483031,1.7965171963962
"WBGene00142961",5.63171749697533,4.90282450490367,5.20771251529061,4.70171944185195
"WBGene00142962",-0.249078902482046,3.344600872669,1.5677086510115,2.73181150700838
"WBGene00142963",-5.97699935704525,2.46869122039365,-2.33918194459702,5.56167968239305
"WBGene00142964",0.131525099732924,-0.0942449739975111,-4.66111003948439,-1.71444472288118
"WBGene00142965",3.42601266652975,4.24537369800537,4.48609488545784,3.55608421949954
"WBGene00142967",8.35272691852625,7.14167599947196,6.40968176993868,6.30681289767934
"WBGene00142968",-3.16964443498764,4.14378747294043,1.96824658059522,1.94090710573137
"WBGene00142970",6.1932386952914,3.86658442872181,4.68540369368125,4.17794630303222
"WBGene00142971",4.58046434455258,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142972",-4.39203685632409,0.0819119811563156,-0.268792616705625,0.21155469567504
"WBGene00142974",6.6503065234696,-2.66059179655132,-4.66111003948439,-4.03637281776855
"WBGene00142976",1.47421175478708,-2.90159989605512,-4.66111003948439,-4.03637281776855
"WBGene00142977",-0.144109342880503,-4.03910341980505,-0.0172538497096605,-0.866447816326233
"WBGene00142978",5.52632949958142,6.37895999999181,5.62313571034529,5.20917988848714
"WBGene00142979",-3.65507126215788,4.78935045412543,4.54101378434608,5.665799867597
"WBGene00142980",1.79778770255593,2.69153653611174,1.74828089665332,1.45548027856113
"WBGene00142982",2.59664783044808,1.31844858481303,0.548343326144564,0.487189138288468
"WBGene00142984",5.27861939279435,4.75205946874997,5.44348871407998,5.07476285246616
"WBGene00142985",4.39259798923343,5.26878042968982,3.71826832758688,4.03508954478808
"WBGene00142986",1.16255199535355,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00142988",5.80967867684541,5.4289096136985,7.36575916577901,6.25939611665196
"WBGene00142989",-3.65507126215788,-1.71717532491769,-0.573647198234046,-0.335933099627453
"WBGene00142990",3.50882995165666,4.24907054830725,1.93880280270274,2.02971637268923
"WBGene00142991",3.58715013294049,5.54473153491038,6.49686841046105,5.90467478857204
"WBGene00142994",-1.88953651579491,3.24814722344957,3.70083373425086,3.75152974162289
"WBGene00142995",-5.97699935704525,3.67376744788486,0.196870955643187,2.37301811836916
"WBGene00142997",6.26647218135108,3.84231648828735,6.53303119937875,4.49890255885226
"WBGene00143000",3.99884861096154,5.03931428184228,4.3584806888735,5.82316196861411
"WBGene00143001",-0.550734602343147,-1.71717532491769,-0.754219443875867,-2.45141031704739
"WBGene00143002",5.05848709424691,6.26809738933576,7.69506679103197,7.16636322548162
"WBGene00143005",3.87631019835843,-2.11310400124883,-0.0172538497096605,-0.866447816326233
"WBGene00143006",3.90105155568329,5.77114686622313,6.56830964874603,4.74826202778898
"WBGene00143007",0.530795283153451,-2.27356867344207,-4.66111003948439,-4.03637281776855
"WBGene00143010",2.52682638095051,-0.746321670577204,-4.66111003948439,-1.71444472288118
"WBGene00143011",5.94372566270594,4.1556534346172,6.24352458218377,5.5239600164439
"WBGene00143013",1.68833656013993,-1.96871409191365,-4.66111003948439,-0.866447816326233
"WBGene00143014",8.95986858515285,5.89665096601635,9.65226904045354,6.92868993897608
"WBGene00143018",-0.932605237686792,1.95638109907246,-0.0172538497096605,2.11337430173614
"WBGene00143019",4.40994088827907,1.97435884000151,-0.0172538497096605,1.69154763679465
"WBGene00143020",9.60546608894944,9.84691698975911,10.8743779828794,10.2221196073538
"WBGene00143021",-2.27655963890415,0.877373224632667,-1.49118503804207,0.487189138288468
"WBGene00143023",6.52955617370608,5.64774723358809,5.89443773216268,5.30124908422396
"WBGene00143024",4.49569148219754,7.91079622617012,3.49370806956772,2.26740793040856
"WBGene00143025",7.18617856735891,5.36986313184926,6.38805783288778,6.77017680421742
"WBGene00143026",1.79778770255593,3.33071200447886,2.23370772382356,2.67787269989758
"WBGene00143027",-4.39203685632409,-0.0572507665153095,-1.49118503804207,-4.03637281776855
"WBGene00143028",6.30811383145625,3.8349557833361,5.56891039622125,4.03508954478808
"WBGene00143029",-0.847716340100279,4.66894583189717,-0.268792616705625,6.82393823715094
"WBGene00143030",6.98390759672047,4.69221561122001,6.36748673758272,5.04311196605827
"WBGene00143031",-2.27655963890415,2.19738919857625,-0.960670321343293,-0.866447816326233
"WBGene00143033",-5.97699935704525,0.459147447722775,-2.33918194459702,2.62183866498325
"WBGene00143034",-1.11901836191767,-0.338663701663958,-1.49118503804207,-2.45141031704739
"WBGene00143036",-0.550734602343147,2.11874874933669,0.196870955643187,1.8462702315933
"WBGene00143037",5.96294709541344,5.44753051526511,4.49623689587846,4.25364602916407
"WBGene00143038",6.95318355982003,5.6768585704501,5.80751400343363,4.9494691192348
"WBGene00143039",6.69210715429106,3.9461692944484,4.97732587450609,4.17794630303222
"WBGene00143040",6.76594159362134,9.25766942790078,3.70957736732283,4.45948220911863
"WBGene00143041",5.42334643948945,-4.03910341980505,-4.66111003948439,-4.03637281776855
"WBGene00143043",-5.97699935704525,4.40632533943327,3.90494399868671,3.65711413973078
"WBGene00143044",-0.362289512930037,2.44309950649091,1.22153300987746,2.30347718511608
"WBGene00143046",5.3600649816395,4.46313169505175,5.87319284297025,5.02161890499063
"WBGene00143047",4.62198361399085,1.31844858481303,3.23975676849636,1.69154763679465
"WBGene00143049",1.31762139184638,0.238881327494715,-4.66111003948439,1.63605252420295
"WBGene00143050",-0.932605237686792,4.41457876606713,2.25775319779021,8.20709872062779
"WBGene00143052",4.13021771854614,3.37537041662588,0.696441965133698,0.821608177359027
"WBGene00143053",4.64962229531313,4.24166735032555,4.05656638358201,3.6431072817369
"WBGene00143054",-5.97699935704525,1.15466832359163,-0.268792616705625,0.21155469567504
"WBGene00143055",1.45762887059148,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00143056",6.34914920416031,4.66202973504292,5.32045724241863,5.29678253254207
"WBGene00143057",2.63402544026211,4.41950825277955,2.53856230535198,2.23041372292636
"WBGene00143058",2.19792632545543,3.53227001616815,0.696441965133698,2.78380614464664
"WBGene00143060",-5.97699935704525,-0.934766759990314,-1.85375511742678,-0.335933099627453
"WBGene00143061",2.16765888578664,-2.27356867344207,-2.33918194459702,-4.03637281776855
"WBGene00143062",3.43874241124485,-2.27356867344207,-4.66111003948439,-4.03637281776855
"WBGene00143063",1.68833656013993,4.25459812227569,2.59627780320827,3.5410560102672
"WBGene00143064",7.87250348415802,7.23876512637179,6.32259615317496,6.51341185017931
"WBGene00143065",3.45554254334301,7.38600755640306,7.8364923472991,7.49452116342538
"WBGene00143066",2.93888002179053,3.2846269177163,2.1590689229308,2.5334827905624
"WBGene00143069",7.00010164972586,4.98824971412504,4.70302461552367,4.36023196341331
"WBGene00143070",7.06995409426148,4.06628132944255,2.53856230535198,1.94090710573137
"WBGene00143071",1.95963858195733,0.987696639538665,-1.85375511742678,1.09291019917642
"WBGene00143072",-5.97699935704525,2.04410994844393,3.43164710143547,2.59298380231106
"WBGene00143074",8.40122775239245,4.19834557583427,6.56469990113916,4.19724685899116
"WBGene00143075",1.07828307845594,2.12680851913064,2.72259425298967,2.50278599333949
"WBGene00143076",6.54042398435123,4.09737509854412,4.86049040023934,4.13855286473213
"WBGene00143077",-5.97699935704525,3.0756800274448,0.0937774626790833,7.53585369502515
"WBGene00143078",-5.97699935704525,1.47817227340453,-1.49118503804207,5.2878077288502
"WBGene00143079",0.709501170137973,7.63057890277054,7.78105593274494,7.29622324002067
"WBGene00143080",-2.51756773840795,1.95638109907246,-2.33918194459702,4.57465197953881
"WBGene00143081",7.04865931589825,6.89207730096295,6.5069352287397,6.14477943909702
"WBGene00143083",-5.97699935704525,5.27060029122523,3.60098480588579,3.85237043112971
"WBGene00143084",4.80517983678596,3.99542045552934,3.57250963727532,2.67787269989758
"WBGene00143085",3.95521539492314,6.50296112247839,6.01219903607731,6.61736796093802
"WBGene00143086",0.530795283153451,-2.27356867344207,-0.268792616705625,0.718514684394923
"WBGene00143087",-0.619447352427162,1.13881437239079,-0.573647198234046,1.32117918684954
"WBGene00143088",-2.51756773840795,10.1018062145148,8.47411826810551,7.46297481510805
"WBGene00143089",3.15485760356355,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00143090",0.172747762459437,4.13382406979879,4.01484699345736,2.15345174111147
"WBGene00143091",8.44355304664817,5.77499833469314,7.09502925888854,6.77017680421742
"WBGene00143094",7.45096815653912,4.67857300326135,5.45912783785757,4.76128870808521
"WBGene00143097",-1.88953651579491,3.25551732908658,-2.33918194459702,6.25479788155332
"WBGene00143098",6.76425694004689,4.81327002977522,5.63236160935375,3.87651651846142
"WBGene00143099",4.03562518181981,2.78617341024982,4.22458633385501,2.15345174111147
"WBGene00143100",1.55438210347107,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00143101",-0.485146260715571,3.83986709034603,3.34451450970949,3.39825540986818
"WBGene00143102",-2.07010876143673,0.0819119811563156,1.12024967404027,-1.71444472288118
"WBGene00143103",7.0111527406453,6.69746763349232,7.52035284178563,4.08774849406064
"WBGene00143104",-1.88953651579491,2.72908090497188,0.624292179377863,1.7965171963962
"WBGene00143105",-5.97699935704525,1.34632761738847,-1.49118503804207,6.06034233671999
"WBGene00143107",-1.33314316727052,1.57560642431016,-4.66111003948439,2.23041372292636
"WBGene00143108",1.67405233413368,-6.36103151469241,-4.66111003948439,-4.03637281776855
"WBGene00143109",6.59641114846233,6.02024104101937,5.9526794249882,6.70930150623359
"WBGene00143111",-5.97699935704525,-1.15157814906346,-4.66111003948439,3.44744295949571
"WBGene00143112",-3.65507126215788,2.08605171151724,0.696441965133698,3.46347306931466
"WBGene00143113",6.5025283122111,2.22768312088985,5.42767819923252,3.25824793112308
"WBGene00143115",9.968924505256,4.73634225429781,8.08980626049369,5.40449634984232
"WBGene00143116",5.77830553121715,5.5012183861591,5.38191724411016,4.52204789550012
"WBGene00143117",-5.97699935704525,2.79631542067043,-0.960670321343293,6.50375522081355
"WBGene00143118",0.86849069389913,1.37367810553343,-0.268792616705625,3.08256825495496
